product_id,model_version,demand_class,selected_model,simulations,optimized_reorder_point,mean_simulated_lead_time,mean_lead_time_demand,p50_lead_time_demand,p90_lead_time_demand,p95_lead_time_demand,p99_lead_time_demand,stockout_probability,expected_shortage_units,shortage_units_p95,policy_robustness,simulated_at_utc
P01145,d99f1a90127c8566,Stable,HoltWinters7,5000,138.0,7.4658,102.045129,100.644824,135.213358,138.565204,143.43335,0.059,0.176285,0.565204,Watch,2026-08-28T10:58:41.807024+00:00
P01156,dd0e89698052e102,Intermittent,RollingMean28,5000,1800.0,18.4912,1096.249622,1073.341652,1664.686241,1840.389893,2129.403324,0.0584,11.133136,40.389893,Watch,2026-08-28T10:58:41.807024+00:00
P01885,21390fd4eb7395bf,Volatile,SES,5000,248.0,14.975,181.623073,180.032288,238.343755,249.875848,270.720649,0.058,0.733421,1.875848,Watch,2026-08-28T10:58:41.807024+00:00
P00871,3e3ef60aa4254b75,Volatile,RollingMean28,5000,553.0,15.044,415.606605,414.794519,537.789163,555.964025,584.59265,0.0578,1.051252,2.964025,Watch,2026-08-28T10:58:41.807024+00:00
P00139,15f8f47a4f779bbd,Volatile,SES,5000,469.0,15.0686,349.706414,346.63479,453.616867,471.65491,496.932668,0.0576,0.889568,2.65491,Watch,2026-08-28T10:58:41.807024+00:00
P00295,046b4bdc9c3a1d0d,Volatile,SES,5000,126.0,15.0324,93.114232,93.270283,121.325011,126.986389,135.59696,0.0574,0.317056,0.986389,Watch,2026-08-28T10:58:41.807024+00:00
P00349,cb2b343d230704a3,Volatile,RollingMean28,5000,560.0,15.0116,420.191498,421.171636,544.240697,562.830755,593.202836,0.0562,1.103433,2.830755,Watch,2026-08-28T10:58:41.807024+00:00
P01098,03a6d3e46a7a16cb,Seasonal,HoltWinters7,5000,96.0,10.5008,71.392207,71.384938,93.422935,96.430578,101.742293,0.0562,0.184128,0.430578,Watch,2026-08-28T10:58:41.807024+00:00
P00670,76184af0d2a0ca0f,Stable,Naive,5000,61.0,7.4916,44.999175,44.803701,59.411009,61.233172,63.542416,0.056,0.085965,0.233172,Watch,2026-08-28T10:58:41.807024+00:00
P00776,ee88919db8edc761,Seasonal,HoltWinters7,5000,301.0,10.4978,223.677476,224.58449,291.834699,302.690176,319.004764,0.0556,0.593131,1.690176,Watch,2026-08-28T10:58:41.807024+00:00
P01377,16b6c604ea59d902,Stable,Naive,5000,71.0,7.4732,52.245148,51.660057,69.461311,71.283444,73.968453,0.0546,0.093705,0.283444,Watch,2026-08-28T10:58:41.807024+00:00
P00564,7fe437347f13bd10,Seasonal,HoltWinters7,5000,317.0,10.471,234.323171,234.606903,306.103306,318.110578,335.160486,0.0544,0.601259,1.110578,Watch,2026-08-28T10:58:41.807024+00:00
P01750,1bffd04490628375,Seasonal,SeasonalNaive7,5000,39.0,10.4198,28.12142,27.929875,37.348165,39.136719,42.201759,0.0542,0.099424,0.136719,Watch,2026-08-28T10:58:41.807024+00:00
P01319,1fe3f58ee9dbfeff,Seasonal,HoltWinters7,5000,301.0,10.5472,222.952646,223.033746,289.558663,301.502975,319.167447,0.0528,0.548027,0.502975,Watch,2026-08-28T10:58:41.807024+00:00
P00336,919fdf6ce8af9ac2,Seasonal,SeasonalNaive7,5000,72.0,10.4648,52.303652,52.059464,68.697912,72.137702,76.788813,0.0524,0.15671,0.137702,Watch,2026-08-28T10:58:41.807024+00:00
P00856,e9fd989a561c7d02,Volatile,SES,5000,417.0,14.9796,303.507477,301.343544,397.2209,418.72129,447.70304,0.0522,0.96085,1.72129,Watch,2026-08-28T10:58:41.807024+00:00
P00176,cf669fe5c0cf84fc,Seasonal,HoltWinters7,5000,168.0,10.4972,124.315917,124.595644,162.161067,168.226277,176.574803,0.0518,0.273746,0.226277,Watch,2026-08-28T10:58:41.807024+00:00
P00107,21bc7f47de3d7137,Volatile,SES,5000,49.0,15.064,36.50915,36.507413,47.190642,49.06335,51.758889,0.0512,0.082729,0.06335,Watch,2026-08-28T10:58:41.807024+00:00
P00917,a5b37653efd31bbf,Volatile,SES,5000,422.0,14.985,314.429149,314.359826,406.077026,422.320016,445.581786,0.051,0.709368,0.320016,Watch,2026-08-28T10:58:41.807024+00:00
P01537,27c5b995a3bb96ea,Volatile,SES,5000,423.0,14.9004,306.858932,304.818491,403.775274,423.342864,456.644421,0.0506,1.04725,0.342864,Watch,2026-08-28T10:58:41.807024+00:00
P01994,d925e4a497d4b785,Stable,HoltWinters7,5000,162.0,7.504,117.198636,116.663116,154.979166,161.976125,173.096845,0.0494,0.331756,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01322,50e8990c7d051c14,Volatile,SES,5000,203.0,14.9944,147.787422,147.055601,193.552938,202.47567,217.686822,0.048,0.458676,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01038,5a0b6b199c713d8f,Intermittent,Croston,5000,2462.0,18.4408,1505.155838,1486.876274,2235.656518,2444.884787,2840.28307,0.0478,11.433646,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00565,e2ef89ae787637f1,Volatile,SES,5000,240.0,15.0284,177.006508,176.191688,230.398339,239.542286,254.950624,0.0478,0.434588,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01658,da758e0b9496996b,Seasonal,SeasonalNaive28,5000,28.0,10.5166,20.668215,20.668271,26.947721,27.935,29.216175,0.0476,0.037109,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01671,dec1b4d4739b5e79,Volatile,SES,5000,275.0,15.073,205.156331,204.826226,265.372222,274.033384,286.721511,0.0466,0.329261,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01189,6db77e099b4c89fa,Seasonal,SeasonalNaive7,5000,131.0,10.5026,97.658063,97.79635,127.164014,130.827289,135.578368,0.0466,0.128278,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00960,7f7fb623bf545b71,Intermittent,RollingMean28,5000,752.0,18.59,448.868733,439.109359,669.212194,743.314343,868.041948,0.0456,3.444569,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00635,d232303535d06c13,Volatile,SES,5000,246.0,15.094,176.104073,176.300378,231.4996,244.696706,265.86502,0.0454,0.602975,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00235,00b81cc61b10106a,Stable,SeasonalNaive7,5000,21.0,7.5162,15.040256,14.938013,20.012547,20.873307,22.355019,0.0448,0.040363,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00966,774c0355c631c40d,Seasonal,HoltWinters7,5000,378.0,10.4758,280.983398,279.823443,367.625166,377.114841,387.166852,0.0446,0.25902,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00301,1e4ea5238c8781e5,Seasonal,SeasonalNaive7,5000,64.0,10.4796,46.435867,46.149053,61.085542,63.622183,68.455891,0.0444,0.124049,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01995,e02c98bf9b1bba4d,Intermittent,SeasonalNaive7,5000,2105.0,18.4228,1075.752672,1043.914886,1825.981732,2073.498675,2463.252491,0.0442,11.865074,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01848,3e2dc7155da6661f,Volatile,SES,5000,357.0,14.9954,258.014446,256.859254,337.471918,354.508423,379.834746,0.0436,0.650696,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00084,70e05b2ca00752e4,Seasonal,HoltWinters7,5000,387.0,10.591,285.961,287.708649,371.813087,384.267073,403.92737,0.0434,0.474232,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00823,a80c1967583bab31,Volatile,SES,5000,312.0,15.0234,230.483387,229.271198,298.796221,309.982298,326.372459,0.043,0.434564,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01599,a97b39c8bf776852,Seasonal,SeasonalNaive7,5000,88.0,10.5046,63.666636,63.388006,83.592969,87.401478,93.38346,0.043,0.154851,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01220,65e2ff6fb1cfdedb,Volatile,SES,5000,231.0,14.9522,169.24705,168.133212,220.067737,229.22222,240.882494,0.0428,0.27379,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00745,facb4571f430a02b,Volatile,SES,5000,113.0,14.9992,80.571011,80.158996,106.405243,111.812216,120.654141,0.0426,0.217023,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01113,b414519e159e5fc9,Volatile,SeasonalNaive7,5000,60.0,14.9934,42.954377,42.744964,56.540422,59.539625,64.03958,0.0426,0.117458,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01074,dc74b4ae1b265245,Volatile,SES,5000,169.0,15.0082,123.595201,123.769857,160.476971,167.340395,179.149393,0.0424,0.288592,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01591,52b96be89234a8fc,Intermittent,Croston,5000,5091.0,18.547,2971.166162,2917.404797,4553.350733,4968.791912,5802.443799,0.0422,21.523619,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00614,1a7f031bfd58eef3,Volatile,SES,5000,471.0,14.9614,337.775125,335.640903,443.286292,465.431607,503.160379,0.0422,0.956142,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01372,31af2e56ce9c2a96,Volatile,SES,5000,458.0,15.0604,331.422197,329.772913,433.724435,454.951034,488.565295,0.0422,0.8749,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00006,cd7086fe3729cc78,Volatile,SES,5000,330.0,14.9884,237.683695,236.014054,311.770751,326.805976,350.925952,0.0418,0.585865,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01986,be0fefff525ec61b,Seasonal,HoltWinters7,5000,377.0,10.5102,275.522738,274.370973,360.052961,374.41461,393.228359,0.0418,0.482587,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01127,3eabf1558e425e4d,Seasonal,HoltWinters7,5000,155.0,10.507,113.363533,112.560363,148.358793,153.939084,162.208799,0.0416,0.204794,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01967,f2cc15f32b2fd5a8,Volatile,SES,5000,176.0,15.0232,128.010035,127.932952,166.53702,174.013549,186.450152,0.0414,0.286121,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00206,b5494fd2f53971ca,Volatile,SES,5000,134.0,14.9948,96.762107,96.563023,126.086916,132.539428,141.835366,0.0414,0.22642,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01200,114c6972cb95ab43,Seasonal,Naive,5000,218.0,10.6074,158.908405,158.047184,207.551686,216.098129,230.056089,0.0412,0.344546,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01777,39bae7b412c0b3fc,Intermittent,SeasonalNaive7,5000,1652.0,18.5156,879.118325,860.996816,1429.075056,1604.525398,1886.489679,0.0408,6.99956,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00434,1cca1bff8b440419,Volatile,SES,5000,207.0,14.9366,149.178769,148.113203,196.312888,205.147207,219.486245,0.0406,0.337615,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01333,e9fa40b1e93ada2a,Seasonal,SeasonalNaive7,5000,56.0,10.5122,40.303154,40.20667,53.045207,55.325048,59.063194,0.0404,0.087925,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00702,f51db996a59c0f05,Seasonal,HoltWinters7,5000,110.0,10.5204,79.90499,79.496751,104.662449,108.811869,114.862666,0.0398,0.136846,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01484,69a51b5a380b5ed2,Stable,HoltWinters7,5000,131.0,7.4736,92.890622,92.163223,123.867173,129.305988,137.483094,0.0392,0.18042,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01754,6b7f5d55d8423017,Volatile,SES,5000,81.0,14.9718,58.394666,58.482104,76.074373,80.00215,85.220202,0.039,0.128142,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00664,ec6e6c86faf92298,Volatile,SES,5000,231.0,15.0482,166.906451,166.259668,217.88256,227.602853,243.916468,0.0388,0.35654,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00661,1c000e80d23cf179,Volatile,SES,5000,399.0,14.959,293.132143,292.068419,380.272159,394.354626,418.606553,0.0384,0.55179,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01625,8dc47f0a7d4984d3,Seasonal,SeasonalNaive7,5000,222.0,10.5144,160.828832,160.669168,210.524973,219.359972,234.247608,0.0384,0.350555,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00100,ec6266679e8caa8c,Volatile,SES,5000,41.0,15.0074,29.42167,29.180964,38.343496,40.420038,43.395752,0.0378,0.067448,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00975,dc0b3291d5622530,Volatile,SES,5000,420.0,15.0548,297.229876,296.822939,390.783906,410.516869,448.244619,0.0358,0.762213,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01035,8d0b48b42fc228dc,Volatile,SES,5000,335.0,14.934,238.587502,237.441474,313.071721,328.355062,353.43472,0.0346,0.508946,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01898,aaeac6efb7901043,Volatile,SES,5000,386.0,14.9946,277.243613,275.060147,362.81757,377.780021,406.387418,0.0346,0.504247,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00671,cca9f5f893189f30,Volatile,SES,5000,248.0,15.0152,175.375971,174.386771,231.195241,242.930282,263.77651,0.0344,0.417152,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00110,589be6ce07d1cb90,Volatile,SES,5000,389.0,14.9646,279.666576,278.188525,365.125106,381.055221,406.573328,0.0342,0.477551,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01536,0b4f714df619324b,Volatile,SES,5000,183.0,15.0064,129.982289,129.309093,170.675394,178.797218,192.395555,0.034,0.272888,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01669,f7af2c7275cc4c7d,Seasonal,SeasonalNaive7,5000,352.0,10.4548,254.25376,252.487424,333.921754,346.174153,366.881675,0.0336,0.389357,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00621,bec3f62db32c7beb,Stable,HoltWinters7,5000,140.0,7.4832,98.941498,98.655387,131.13049,137.505071,146.063511,0.0336,0.157845,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01082,9252261e2d71ad2d,Volatile,SES,5000,294.0,15.0042,212.878916,212.961507,276.882189,289.055787,305.872675,0.0334,0.323602,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00064,c4c5870959372b83,Volatile,Naive,5000,515.0,14.9278,373.117877,373.035431,485.014278,505.208961,535.147975,0.0326,0.553311,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01079,edd87ac5a79a809b,Volatile,SES,5000,375.0,14.9856,267.07867,267.441734,349.35127,366.814626,392.212256,0.0318,0.481101,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00899,78724d4e329c2e5e,Seasonal,HoltWinters7,5000,255.0,10.4768,183.933175,183.156408,241.063783,250.412668,262.883728,0.0318,0.231783,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00191,9a2dc58eb45ae326,Seasonal,HoltWinters7,5000,246.0,10.4652,177.009914,175.660517,233.036285,241.75985,254.375508,0.0318,0.205486,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00022,1b16d4b43d0ffa0b,Seasonal,HoltWinters7,5000,329.0,10.448,235.972929,234.344338,309.62235,322.521258,339.815041,0.0316,0.283232,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00995,ee9d7d2e37147890,Seasonal,HoltWinters7,5000,176.0,10.487,129.627042,129.168536,170.02283,174.230767,179.280633,0.0312,0.07604,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00669,baf1ac0384e3f6b4,Volatile,SES,5000,150.0,14.9866,106.402498,105.910514,139.01521,145.331496,155.361086,0.0296,0.145055,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01050,26e3d908c5fc19a0,Volatile,SES,5000,266.0,14.9228,189.035419,188.432579,247.207057,259.176917,277.484186,0.0294,0.334194,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00032,2c249ef348ed2b9c,Volatile,SES,5000,102.0,15.0732,72.599091,72.545559,94.915429,99.616669,106.422566,0.0294,0.120178,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00410,d7983c33e1ceb661,Volatile,SES,5000,326.0,14.9954,231.121771,230.179371,302.202641,315.301893,337.390246,0.029,0.305228,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00061,46d364798f1eb969,Volatile,SES,5000,460.0,15.0616,335.783563,336.03491,434.867928,450.074614,476.041271,0.0288,0.390805,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00724,ed92419d9cf1707f,Intermittent,RollingMean28,5000,4575.0,18.53,2640.47658,2599.426492,3930.408594,4322.484784,5035.157388,0.0278,11.28143,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01999,cc226043d54e7a11,Seasonal,HoltWinters7,5000,265.0,10.4456,189.529557,187.986858,248.800553,258.669818,271.531766,0.0278,0.166955,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01556,a499f2fa0be55236,Volatile,SES,5000,197.0,15.0366,139.866349,139.677702,182.514897,191.140137,204.789447,0.0274,0.198454,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00202,c6673d35dadaac85,Volatile,SES,5000,147.0,14.9694,103.864414,103.801325,135.67276,142.375931,152.52057,0.0272,0.143636,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01872,fa8e75abdc670048,Volatile,SES,5000,517.0,14.9518,361.704687,358.849727,476.764484,500.231222,538.682536,0.027,0.48738,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00895,66c6dd6de6dcfb78,Intermittent,RollingMean28,5000,420.0,18.4832,238.560396,233.032624,359.108796,391.65046,462.003754,0.0268,1.105101,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00927,a846271de149ace0,Volatile,SES,5000,252.0,15.0072,180.828656,181.063084,233.952182,244.798393,261.116498,0.0264,0.23612,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01851,7fddb973051493a5,Stable,Naive,5000,42.0,7.508,30.061985,30.016744,39.752587,41.022717,43.02091,0.0262,0.024799,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01072,8d8cd346a07fbad9,Volatile,SES,5000,320.0,15.0298,226.921866,226.264607,296.733241,309.932945,334.917209,0.0258,0.34986,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00335,3eb0a8da637addf8,Seasonal,HoltWinters7,5000,258.0,10.5314,186.12335,185.487192,242.269917,251.418086,264.767801,0.0256,0.182719,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01303,d929a3700650ea4b,Seasonal,HoltWinters7,5000,395.0,10.473,283.235745,281.715877,370.506788,384.314548,403.974891,0.024,0.237477,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00908,6b9257725aae3691,Volatile,SES,5000,295.0,14.9832,211.645449,211.260897,275.170106,285.862641,301.353205,0.024,0.196874,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01309,880a5f56fe36d8eb,Seasonal,SeasonalNaive7,5000,80.0,10.5256,58.599441,58.895871,76.046427,78.684489,81.178717,0.024,0.031744,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00059,4870048b73bf3c5a,Seasonal,SeasonalNaive7,5000,190.0,10.5036,134.533655,134.006869,177.003438,183.260345,195.21864,0.0236,0.135551,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00761,a31c48f6d90599b4,Volatile,SES,5000,359.0,14.9958,253.372674,253.919568,330.392944,346.237231,371.280304,0.0234,0.318976,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01650,40bb1d7825326244,Intermittent,Croston,5000,2867.0,18.543,1543.873378,1515.245074,2363.938339,2636.698899,3113.036343,0.0232,6.49519,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01209,dc797b58672d5670,Volatile,RollingMean28,5000,74.0,15.0486,53.738577,53.707545,69.399756,71.917366,75.272837,0.023,0.037426,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01257,8a37edbee6a259ee,Volatile,SES,5000,233.0,14.9432,161.777947,160.545266,212.187263,224.035634,238.373038,0.0226,0.168071,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01327,cde84e690da71da6,Volatile,SES,5000,417.0,15.01,296.094614,294.665344,385.680624,402.308749,430.090836,0.0224,0.29952,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01439,d4fa6fee21a47f92,Seasonal,HoltWinters7,5000,232.0,10.4878,165.383638,165.345313,216.629836,225.032133,238.140572,0.0222,0.142936,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00267,cfae2eed840a8dd9,Intermittent,SeasonalNaive7,5000,3206.0,18.41,1398.764462,1347.406082,2475.00146,2816.756461,3460.781683,0.0218,7.205661,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00719,2a0e42b055560d4a,Volatile,SES,5000,453.0,15.0266,316.884452,317.129911,414.294829,433.606267,464.447625,0.0218,0.302506,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00111,aff0897cdd3ea1c6,Seasonal,HoltWinters7,5000,313.0,10.5936,230.591309,232.32565,299.028951,307.187572,317.292582,0.0218,0.108783,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01043,19eb3090911feba0,Volatile,RollingMean28,5000,462.0,15.027,334.736402,334.046838,434.295001,448.90504,470.210689,0.0216,0.228144,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01884,6c4ac8bb36ae89dd,Intermittent,SeasonalNaive7,5000,5168.0,18.4134,2282.120151,2199.368943,3956.668638,4469.85995,5678.588936,0.0214,12.397982,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00496,b998d45bca08ee03,Volatile,RollingMean28,5000,400.0,14.9688,288.300788,288.122633,373.775927,387.623641,407.670163,0.021,0.210136,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01267,08d9ed5a35ffb16d,Volatile,RollingMean28,5000,474.0,14.893,337.684528,334.511001,441.503574,458.88286,482.260513,0.0206,0.22881,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00617,28fa466fd461ef24,Volatile,SES,5000,115.0,14.9964,80.336381,80.270085,104.641807,109.851881,118.625434,0.0204,0.083816,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P01576,8b13e94f6098230a,Volatile,SES,5000,104.0,15.0616,73.064051,72.48553,95.767329,100.098634,106.952663,0.0204,0.076458,0.0,Acceptable,2026-08-28T10:58:41.807024+00:00
P00209,ce16a2aaa19c06b4,Seasonal,HoltWinters7,5000,221.0,10.555,158.801598,159.256263,206.558084,214.516184,224.969075,0.0196,0.110635,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00375,351e07846a07a9d0,Volatile,SES,5000,248.0,15.001,171.28964,170.343376,224.962233,235.452165,254.897735,0.0194,0.193529,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01925,c1c228c286742600,Intermittent,RollingMean28,5000,4263.0,18.5438,2243.001175,2192.663948,3466.49776,3825.034775,4519.285313,0.0192,6.934888,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01911,f0c9ecbb539527e0,Volatile,SES,5000,464.0,14.9596,333.199459,332.605236,433.220458,449.960357,470.598022,0.0186,0.183049,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01228,33ac6ddeaa44d9af,Volatile,SES,5000,78.0,14.947,55.464792,55.2954,72.173076,74.943248,79.922378,0.0182,0.044115,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01178,4b757491f7300f29,Volatile,SES,5000,522.0,15.046,368.585024,368.222355,480.315262,500.868604,533.337571,0.0178,0.336427,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00890,f938326726f1db54,Volatile,SES,5000,187.0,15.0144,129.595655,129.579349,170.233298,178.322193,191.984556,0.0174,0.128409,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01436,bf54cea26f29258b,Seasonal,HoltWinters7,5000,334.0,10.5078,237.279738,236.406122,309.885077,322.723692,337.924595,0.0172,0.120706,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00611,2768daca2145d031,Seasonal,SeasonalNaive7,5000,84.0,10.493,58.695482,58.398502,76.934549,80.417031,85.25205,0.0164,0.04008,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00993,0c98fcab8c41e998,Seasonal,HoltWinters7,5000,229.0,10.4624,166.452249,165.407034,218.05452,224.000869,230.094051,0.015,0.029796,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01767,60ed0d626129dab2,Intermittent,SeasonalNaive7,5000,3251.0,18.517,1372.23881,1345.407821,2400.29144,2720.597476,3387.536883,0.0138,5.013089,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01975,3d7ef936e9112d49,Volatile,SES,5000,114.0,15.0208,81.253826,80.763345,105.488826,109.076732,114.753468,0.0138,0.036519,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00075,c5630f397db597e6,Intermittent,Croston,5000,3063.0,18.5904,1571.352967,1531.716915,2408.975497,2670.689386,3147.996306,0.0132,3.068466,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01647,79b2ca09bdbc002e,Volatile,SES,5000,143.0,14.994,97.044891,96.656097,126.939168,133.778252,144.345823,0.0132,0.066208,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00891,28072b428b6872d3,Intermittent,SeasonalNaive7,5000,2402.0,18.4532,1037.569879,1005.872493,1792.465659,2020.300349,2466.368152,0.013,3.293744,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00677,4f43838a181218cc,Volatile,SES,5000,572.0,15.0122,390.344661,390.428434,510.358853,532.628601,579.367847,0.0126,0.271826,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00820,26077593eb7bac24,Volatile,SES,5000,504.0,14.9552,358.463585,355.714429,465.649206,482.063862,505.751579,0.0122,0.127418,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01620,09d96a70d014067c,Intermittent,RollingMean28,5000,3927.0,18.6112,2032.550362,1984.344345,3049.098595,3356.394384,3972.210825,0.012,3.855568,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00277,55d5795f6546383e,Intermittent,RollingMean28,5000,4721.0,18.4962,2261.102082,2204.468129,3595.986329,3991.661809,4802.555028,0.0118,4.535685,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00968,8376390052572617,Volatile,SES,5000,226.0,14.9354,160.839598,160.301103,209.060457,216.233109,226.926678,0.0118,0.05636,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00308,45c69242af34cf81,Stable,Naive,5000,32.0,7.4996,22.467902,22.398576,29.728201,30.659446,32.094635,0.0118,0.005237,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01622,9e99e23d1a891056,Volatile,SES,5000,491.0,15.0474,333.760182,332.229851,437.563733,458.576,493.421511,0.0114,0.181358,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01102,02a83aa587419302,Volatile,Naive,5000,3770.0,15.0298,2599.273115,2584.313509,3383.301507,3511.089244,3776.801769,0.011,1.319057,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P00958,efc10a3ccfc60305,Seasonal,HoltWinters7,5000,328.0,10.5196,230.957781,229.85717,301.613264,313.049675,328.921291,0.0108,0.093551,0.0,Robust,2026-08-28T10:58:41.807024+00:00
P01916,f9437cd8b5b5f40c,Intermittent,Croston,5000,5546.0,18.4986,2899.003862,2841.330138,4388.786194,4816.594632,5551.039744,0.0104,3.822382,0.0,Robust,2026-08-28T10:58:41.807024+00:00
