product_id,category,demand_class,total_demand,total_demand_fulfilled,total_lost_sales,stockout_days,average_inventory,minimum_inventory,maximum_inventory,average_inventory_position,purchase_quantity,purchase_orders,purchase_order_arrivals,delayed_orders,average_lead_time,maximum_lead_time,average_supplier_delay,maximum_supplier_delay,average_daily_demand,demand_std,base_daily_demand,reorder_point,safety_stock,order_quantity,min_lead_time_days,max_lead_time_days,average_lead_time_days,lead_time_std,fill_rate,stockout_rate,lost_sales_rate,coefficient_of_variation,inventory_days,target_inventory,excess_inventory,excess_inventory_rate,inventory_turnover,supplier_delay_rate,lead_time_variability,service_level_gap,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,inventory_risk_score,risk_class,primary_risk_driver,recommended_action,inventory_health
P00813,Electronics,Stable,12705,12697,8,1,303.44931506849315,0,607,430.0164383561644,12528,24,24,0,7.375,10,0.0,0,17.404109589041095,3.051858070659089,17.0,169,38,522,5,10,7.5,1.25,0.9993703266430539,0.0013698630136986301,0.0006296733569460842,0.1753527266100854,17.435497835497838,690.6541095890411,0.0,0.0,41.86860661436091,0.0,-0.125,0.0,0.19995363706447145,0.0,8.76763633050427,0.0,0.0,1.38,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01920,Home Appliances,Stable,13620,13556,64,3,323.6191780821918,0,649,460.93424657534246,13440,24,24,0,7.458333333333333,10,0.0,0,18.65753424657534,2.7433379989969358,18.27,180,40,560,5,10,7.5,1.25,0.9953010279001469,0.00410958904109589,0.004698972099853157,0.1470364713118769,17.34522760646109,739.6575342465753,0.0,0.0,42.08650451655505,0.0,-0.04166666666666696,0.0,0.8808561140949047,0.0,7.351823565593844,0.0,0.0,1.37,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01675,Office Supplies,Trending,154510,154439,71,1,3865.4260273972604,0,7596,5605.15205479452,152400,24,24,0,8.333333333333334,11,0.0,0,211.65753424657535,37.24033801947456,167.18,2434,635,6350,5,12,8.5,1.75,0.9995404828166462,0.0013698630136986301,0.0004595171833538282,0.17594619606638034,18.262643194615237,8783.815068493152,0.0,0.0,39.972308072866554,0.0,-0.16666666666666607,0.0,0.1829380197052458,0.0,8.797309803319017,0.0,0.0,1.37,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01170,Home Appliances,Stable,20973,20902,71,4,510.0383561643836,0,1001,707.2356164383561,20688,24,24,0,6.958333333333333,10,0.0,0,28.73013698630137,4.240997402276951,28.34,277,62,862,5,10,7.5,1.25,0.9966146950841558,0.005479452054794521,0.0033853049158441804,0.1476149384285593,17.752729700090594,1139.3801369863013,0.0,0.0,41.12043681914871,0.0,-0.541666666666667,0.0,0.8864756970638701,0.0,7.380746921427965,0.0,0.0,1.37,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00620,Office Supplies,Stable,226332,225978,354,1,5142.267123287671,0,10262,7626.780821917808,223224,24,24,0,8.125,10,0.0,0,310.04383561643834,33.17494462654477,305.7,2980,655,9301,5,10,7.5,1.25,0.9984359259848364,0.0013698630136986301,0.001564074015163565,0.10700081993433401,16.5856131700334,12281.643835616436,0.0,0.0,44.01404955705535,0.0,0.625,0.0,0.29339370288621947,0.0,5.3500409967167,3.125,0.0,1.36,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00289,Home Appliances,Stable,10522,10481,41,3,251.34794520547945,0,502,354.9095890410959,10368,24,24,0,7.291666666666667,10,0.0,0,14.413698630136986,2.131822707731525,14.18,139,31,432,5,10,7.5,1.25,0.996103402394982,0.00410958904109589,0.0038965976050180573,0.14790254482455933,17.43812963314959,571.513698630137,0.0,0.0,41.862287719910185,0.0,-0.20833333333333304,0.0,0.8006186646113947,0.0,7.395127241227967,0.0,0.0,1.35,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01653,Home Appliances,Stable,20751,20671,80,3,506.16712328767125,0,985,702.4739726027398,20472,24,24,0,7.0,10,0.0,0,28.426027397260274,4.21450000117207,28.04,274,61,853,5,10,7.5,1.25,0.9961447641077539,0.00410958904109589,0.003855235892246157,0.14826201151055904,17.806467158209244,1126.9760273972602,0.0,0.0,40.99634102115821,0.0,-0.5,0.0,0.7964824933342047,0.0,7.4131005755279515,0.0,0.0,1.35,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00511,Personal Care,Trending,79753,79753,0,0,1948.9232876712329,22,3914,2878.4383561643835,78672,24,24,0,8.625,12,0.0,0,109.25068493150685,18.224522764201502,88.21,1255,326,3278,5,12,8.5,1.75,1.0,0.0,0.0,0.16681380785509128,17.839002921520194,4532.151369863013,0.0,0.0,40.92156961975492,0.0,0.125,0.0,0.0,0.0,8.340690392754563,0.625,0.0,1.34,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01083,Home Appliances,Stable,12858,12822,36,3,312.1904109589041,0,616,434.42602739726027,12672,24,24,0,7.041666666666667,10,0.0,0,17.613698630136987,2.660760695941685,17.28,170,38,528,5,10,7.5,1.25,0.997200186654223,0.00410958904109589,0.0027998133457769483,0.15106200871344144,17.72429615803391,698.513698630137,0.0,0.0,41.186402748586,0.0,-0.45833333333333304,0.0,0.6909402386872838,0.0,7.553100435672072,0.0,0.0,1.34,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01780,Accessories,Stable,143373,142855,518,5,3400.2109589041097,0,6907,4877.246575342466,141408,24,24,0,7.625,10,0.0,0,196.4013698630137,24.422082887248344,189.44,1892,419,5892,5,10,7.5,1.25,0.9963870463755379,0.00684931506849315,0.0036129536244620675,0.12434782356295321,17.312562337399648,7784.051369863014,0.0,0.0,42.16591315446181,0.0,0.125,0.0,1.0462268692955217,0.0,6.21739117814766,0.625,0.0,1.34,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01143,Office Supplies,Stable,31749,31728,21,1,725.7246575342466,0,1502,1074.3205479452056,31320,24,24,0,8.125,10,0.0,0,43.49178082191781,4.703915230725196,43.09,418,92,1305,5,10,7.5,1.25,0.9993385618444676,0.0013698630136986301,0.0006614381555324578,0.10815641810543301,16.686478314277615,1722.9417808219177,0.0,0.0,43.74799680621542,0.0,0.625,0.0,0.20313011692310878,0.0,5.407820905271651,3.125,0.0,1.34,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00194,Personal Care,Stable,28072,27957,115,5,652.0890410958904,0,1320,944.5410958904109,27696,24,24,0,7.708333333333333,10,0.0,0,38.45479452054794,4.343452606805948,37.95,369,81,1154,5,10,7.5,1.25,0.9959033912795668,0.00684931506849315,0.004096608720433172,0.11294957263352601,16.95728840125392,1523.0547945205478,0.0,0.0,43.04933564413634,0.0,0.20833333333333304,0.0,1.0945923788926322,0.0,5.6474786316763,1.0416666666666652,0.0,1.33,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00987,Office Supplies,Stable,64580,64400,180,3,1496.464383561644,0,3022,2187.231506849315,63696,24,24,0,7.916666666666667,10,0.0,0,88.46575342465754,9.558113627995535,87.04,850,187,2654,5,10,7.5,1.25,0.9972127593682255,0.00410958904109589,0.002787240631774543,0.1080430930386612,16.915747909569525,3504.4657534246576,0.0,0.0,43.15505314352826,0.0,0.41666666666666696,0.0,0.6896829672870433,0.0,5.40215465193306,2.083333333333335,0.0,1.33,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00366,Home Appliances,Stable,13943,13905,38,3,333.4287671232877,0,663,470.0068493150685,13752,24,24,0,7.25,10,0.0,0,19.1,2.8443142331307443,18.74,184,41,573,5,10,7.5,1.25,0.9972746180879294,0.00410958904109589,0.002725381912070573,0.14891697555658345,17.457003514308255,757.25,0.0,0.0,41.81702772767797,0.0,-0.25,0.0,0.6834970953166464,0.0,7.445848777829172,0.0,0.0,1.32,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00740,Home Appliances,Stable,13457,13425,32,3,324.75753424657535,0,629,455.8109589041096,13272,24,24,0,7.208333333333333,10,0.0,0,18.434246575342467,2.745577272977052,18.12,178,40,553,5,10,7.5,1.25,0.9976220554358326,0.00410958904109589,0.0023779445641673477,0.14893894696241716,17.617076614401427,731.2842465753425,0.0,0.0,41.43706790735343,0.0,-0.29166666666666696,0.0,0.6487533605263238,0.0,7.446947348120858,0.0,0.0,1.31,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00442,Accessories,Stable,97700,97233,467,5,2316.6698630136984,0,4607,3306.6698630136984,96360,24,24,0,7.5,10,0.0,0,133.83561643835617,17.18208281274686,128.65,1290,286,4015,5,10,7.5,1.25,0.9952200614124872,0.00684931506849315,0.0047799385875127946,0.12838199031018635,17.30981576253838,5304.835616438356,0.0,0.0,42.17260368419715,0.0,0.0,0.0,1.1629253656005945,0.0,6.419099515509317,0.0,0.0,1.31,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01360,Personal Care,Trending,163990,163990,0,0,4081.4986301369863,23,8170,5927.8,161736,24,24,0,8.333333333333334,12,0.0,0,224.64383561643837,38.88443355890036,182.84,2582,673,6739,5,12,8.5,1.75,1.0,0.0,0.0,0.17309370387217063,18.168754192328798,9321.787671232876,0.0,0.0,40.17886929794119,0.0,-0.16666666666666607,0.0,0.0,0.0,8.65468519360853,0.0,0.0,1.3,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00928,Personal Care,Trending,263939,263649,290,1,6740.82602739726,0,13058,9549.158904109589,260328,24,24,0,7.875,11,0.0,0,361.5602739726027,59.069091255604825,296.24,4152,1079,10847,5,12,8.5,1.75,0.9989012612762798,0.0013698630136986301,0.0010987387237202536,0.16337273618749606,18.6437131306855,14999.070547945204,0.0,0.0,39.155290305261154,0.0,-0.625,0.0,0.24686017374188834,0.0,8.168636809374803,0.0,0.0,1.3,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00594,Home Appliances,Stable,10457,10445,12,3,248.9,0,495,353.74931506849316,10320,24,24,0,7.416666666666667,10,0.0,0,14.324657534246576,2.1564514379802313,14.1,138,31,430,5,10,7.5,1.25,0.9988524433393898,0.00410958904109589,0.0011475566606101177,0.15054122116530255,17.37563354690638,568.1746575342466,0.0,0.0,42.012856568903175,0.0,-0.08333333333333304,0.0,0.5257145701706007,0.0,7.527061058265128,0.0,0.0,1.29,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01448,Accessories,Stable,71401,71266,135,4,1675.1465753424657,0,3382,2410.6561643835616,70416,24,24,0,7.625,10,0.0,0,97.80958904109589,12.546021337794082,94.41,943,209,2934,5,10,7.5,1.25,0.9981092701782888,0.005479452054794521,0.0018907298217111805,0.128269850234446,17.126608871024214,3876.8595890410957,0.0,0.0,42.62373278314636,0.0,0.125,0.0,0.73701818765057,0.0,6.413492511722301,0.625,0.0,1.28,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01193,Home Appliances,Stable,19783,19740,43,2,482.75342465753425,0,942,670.9684931506849,19512,24,24,0,7.041666666666667,10,0.0,0,27.1,4.093840935806098,26.69,262,59,813,5,10,7.5,1.25,0.9978264166203306,0.0027397260273972603,0.0021735833796694133,0.15106424117365674,17.81377950765809,1075.25,0.0,0.0,40.979512499645296,0.0,-0.45833333333333304,0.0,0.49133094070666733,0.0,7.5532120586828375,0.0,0.0,1.28,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00222,Personal Care,Stable,64944,64900,44,1,1491.7013698630137,0,3002,2190.0287671232877,64056,24,24,0,7.958333333333333,10,0.0,0,88.96438356164384,10.2363746618401,87.66,856,189,2669,5,10,7.5,1.25,0.9993224932249323,0.0013698630136986301,0.0006775067750677507,0.11506149148717777,16.76739960581424,3525.164383561644,0.0,0.0,43.53686422233691,0.0,0.45833333333333304,0.0,0.20473697887663805,0.0,5.753074574358888,2.291666666666665,0.0,1.27,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00632,Accessories,Stable,50691,50691,0,0,1171.3479452054794,10,2380,1713.4986301369863,49992,24,24,0,7.916666666666667,10,0.0,0,69.43972602739726,8.831438413508028,66.81,669,148,2083,5,10,7.5,1.25,1.0,0.0,0.0,0.12718135451778148,16.868556548499733,2751.9897260273974,0.0,0.0,43.27578343180319,0.0,0.41666666666666696,0.0,0.0,0.0,6.359067725889074,2.083333333333335,0.0,1.27,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00806,Office Supplies,Stable,286478,285927,551,4,6710.445205479452,0,13641,9726.268493150685,282552,24,24,0,7.791666666666667,10,0.0,0,392.4356164383562,42.625582617897734,386.67,3772,829,11773,5,10,7.5,1.25,0.9980766411382375,0.005479452054794521,0.0019233588617625088,0.10861802760095136,17.09948058838724,15545.335616438357,0.0,0.0,42.69135522723213,0.0,0.29166666666666696,0.0,0.7402810916557029,0.0,5.430901380047568,1.4583333333333348,0.0,1.26,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00393,Home Appliances,Stable,5360,5355,5,1,127.45753424657535,0,251,181.1013698630137,5280,24,24,0,7.416666666666667,10,0.0,0,7.342465753424658,1.1561154636185265,7.22,71,16,220,5,10,7.5,1.25,0.9990671641791045,0.0013698630136986301,0.0009328358208955224,0.15745602396297095,17.3589552238806,291.3424657534247,0.0,0.0,42.05322213146468,0.0,-0.08333333333333304,0.0,0.23026988345941524,0.0,7.872801198148547,0.0,0.0,1.25,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01637,Home Appliances,Stable,5508,5503,5,1,134.02739726027397,0,265,185.72876712328767,5424,24,24,0,6.958333333333333,10,0.0,0,7.545205479452055,1.1857685018112227,7.4,73,16,226,5,10,7.5,1.25,0.9990922294843864,0.0013698630136986301,0.0009077705156136529,0.15715522990598993,17.76325344952796,298.94520547945206,0.0,0.0,41.09607522485691,0.0,-0.541666666666667,0.0,0.2277633529312283,0.0,7.8577614952994965,0.0,0.0,1.25,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00130,Personal Care,Stable,50051,49945,106,4,1169.3616438356164,0,2367,1690.6561643835616,49368,24,24,0,7.708333333333333,10,0.0,0,68.56301369863014,7.817675566420925,67.73,659,145,2057,5,10,7.5,1.25,0.9978821601965995,0.005479452054794521,0.0021178398034005313,0.11402176107345056,17.055283610717066,2716.1130136986303,0.0,0.0,42.801985394208764,0.0,0.20833333333333304,0.0,0.7597291858195052,0.0,5.701088053672528,1.0416666666666652,0.0,1.24,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01467,Accessories,Stable,177367,176857,510,2,4169.915068493151,0,8502,6007.142465753424,174936,24,24,0,7.666666666666667,10,0.0,0,242.96849315068494,30.637897476599882,233.18,2340,518,7289,5,10,7.5,1.25,0.9971246060428377,0.0027397260273972603,0.0028753939571622682,0.12609823224116049,17.162369550141797,9629.318493150684,0.0,0.0,42.53491907788273,0.0,0.16666666666666696,0.0,0.5615119984559529,0.0,6.304911612058024,0.8333333333333348,0.0,1.24,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00797,Accessories,Stable,137489,137454,35,2,3218.609589041096,0,6554,4658.198630136986,135600,24,24,0,7.75,10,0.0,0,188.34109589041097,23.820835225517865,181.28,1815,402,5650,5,10,7.5,1.25,0.9997454341801889,0.0027397260273972603,0.0002545658198110394,0.12647709791058223,17.089258049734887,7464.791095890411,0.0,0.0,42.716892557621875,0.0,0.25,0.0,0.29942918472082997,0.0,6.323854895529111,1.25,0.0,1.23,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01857,Office Supplies,Stable,312196,311311,885,4,7311.328767123287,0,14929,10580.342465753425,307920,24,24,0,7.75,10,0.0,0,427.6657534246575,44.57327691412949,422.72,4109,902,12830,5,10,7.5,1.25,0.9971652423477559,0.005479452054794521,0.002834757652244103,0.1042245645277791,17.095894886545633,16939.465753424658,0.0,0.0,42.700309334172715,0.0,0.25,0.0,0.8314209707038623,0.0,5.211228226388955,1.25,0.0,1.22,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00726,Accessories,Stable,170558,169995,563,4,4089.258904109589,0,8187,5759.897260273972,168216,24,24,0,7.25,10,0.0,0,233.64109589041095,29.62685096052493,225.41,2251,499,7009,5,10,7.5,1.25,0.9966990701110473,0.005479452054794521,0.0033009298889527315,0.1268049648869194,17.502310064611454,9260.54109589041,0.0,0.0,41.70878000133327,0.0,-0.25,0.0,0.8780381943747252,0.0,6.34024824434597,0.0,0.0,1.21,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00752,Accessories,Stable,106149,105836,313,4,2524.445205479452,0,5119,3588.0561643835617,104688,24,24,0,7.416666666666667,10,0.0,0,145.4095890410959,18.351339189188415,140.08,1401,310,4362,5,10,7.5,1.25,0.9970513146614665,0.005479452054794521,0.002948685338533571,0.1262044636134824,17.360926622012453,5762.859589041096,0.0,0.0,42.04844683085121,0.0,-0.08333333333333304,0.0,0.8428137393328091,0.0,6.31022318067412,0.0,0.0,1.2,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01282,Office Supplies,Stable,95834,95564,270,3,2220.1123287671235,0,4547,3223.4931506849316,94512,24,24,0,7.75,10,0.0,0,131.27945205479452,14.08133301014828,129.55,1262,277,3938,5,10,7.5,1.25,0.9971826282947597,0.00410958904109589,0.0028173717052403114,0.10726227745276462,16.911346703675108,5199.979452054795,0.0,0.0,43.16628431734294,0.0,0.25,0.0,0.6926960746336202,0.0,5.363113872638231,1.25,0.0,1.2,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00542,Personal Care,Stable,98835,98456,379,5,2343.142465753425,0,4728,3344.731506849315,97488,24,24,0,7.5,10,0.0,0,135.3904109589041,15.65855375599455,133.46,1302,287,4062,5,10,7.5,1.25,0.9961653260484646,0.00684931506849315,0.003834673951535387,0.1156548210843934,17.30656144078515,5364.140410958904,0.0,0.0,42.1805338107003,0.0,0.0,0.0,1.0683989020028537,0.0,5.78274105421967,0.0,0.0,1.19,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01639,Accessories,Stable,148184,147694,490,4,3532.972602739726,0,7001,5009.58904109589,146160,24,24,0,7.375,10,0.0,0,202.9917808219178,25.13557070209062,194.5,1954,432,6090,5,10,7.5,1.25,0.9966933002213464,0.005479452054794521,0.003306699778653566,0.12382555884931,17.40451060843276,8044.191780821918,0.0,0.0,41.9431500502119,0.0,-0.125,0.0,0.8786151833448086,0.0,6.1912779424655,0.0,0.0,1.19,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00575,Accessories,Stable,20280,20241,39,2,477.113698630137,0,955,685.9342465753425,19992,24,24,0,7.625,10,0.0,0,27.78082191780822,3.540270290079077,26.82,267,59,833,5,10,7.5,1.25,0.9980769230769231,0.0027397260273972603,0.0019230769230769232,0.12743576487957228,17.174211045364892,1100.7808219178082,0.0,0.0,42.5055915565343,0.0,0.125,0.0,0.4662802950474183,0.0,6.371788243978614,0.625,0.0,1.19,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01041,Personal Care,Stable,186465,185695,770,5,4437.234246575343,0,8819,6274.254794520548,183912,24,24,0,7.291666666666667,10,0.0,0,255.43150684931507,29.037440363375826,251.52,2457,541,7663,5,10,7.5,1.25,0.9958705387069959,0.00684931506849315,0.004129461293004049,0.1136799477932285,17.371522805888507,10119.681506849316,0.0,0.0,42.02279835551023,0.0,-0.20833333333333304,0.0,1.09787763614972,0.0,5.683997389661425,0.0,0.0,1.18,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00234,Personal Care,Stable,159613,159285,328,2,3703.150684931507,0,7338,5374.34794520548,157416,24,24,0,7.75,10,0.0,0,218.64794520547946,24.662398749832917,216.44,2103,463,6559,5,10,7.5,1.25,0.9979450295402004,0.0027397260273972603,0.0020549704597996403,0.11279501724407177,16.93659037797673,8662.297945205479,0.0,0.0,43.10194576998483,0.0,0.25,0.0,0.47946964871969006,0.0,5.639750862203589,1.25,0.0,1.18,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00422,Office Supplies,Stable,59021,58856,165,4,1388.7232876712328,0,2795,2000.2082191780821,58224,24,24,0,7.666666666666667,10,0.0,0,80.85068493150685,8.692642668789638,79.66,777,171,2426,5,10,7.5,1.25,0.997204384879958,0.005479452054794521,0.002795615120042019,0.10751476844201956,17.17639484251368,3202.900684931507,0.0,0.0,42.50018741960685,0.0,0.16666666666666696,0.0,0.8275067174836539,0.0,5.375738422100977,0.8333333333333348,0.0,1.18,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00476,Accessories,Stable,62793,62782,11,2,1469.9739726027397,0,3006,2124.06301369863,61944,24,24,0,7.708333333333333,10,0.0,0,86.01780821917808,10.763626224952938,82.38,828,183,2581,5,10,7.5,1.25,0.9998248212380361,0.0027397260273972603,0.00017517876196391317,0.12513253299278018,17.08918191518163,3408.667808219178,0.0,0.0,42.717082866996996,0.0,0.20833333333333304,0.0,0.29149047893611735,0.0,6.256626649639009,1.0416666666666652,0.0,1.18,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01955,Accessories,Stable,156112,155970,142,5,3708.246575342466,0,7356,5255.117808219178,153984,24,24,0,7.333333333333333,10,0.0,0,213.85205479452054,26.673816477661433,205.06,2060,456,6416,5,10,7.5,1.25,0.999090396638311,0.00684931506849315,0.0009096033616890438,0.1247302323248235,17.340242902531518,8475.452054794521,0.0,0.0,42.09860289174073,0.0,-0.16666666666666696,0.0,0.7758918430182195,0.0,6.236511616241175,0.0,0.0,1.17,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00570,Home Appliances,Stable,10131,10124,7,1,243.3,0,485,341.886301369863,9984,24,24,0,7.208333333333333,10,0.0,0,13.878082191780821,2.038770075950334,13.65,134,30,416,5,10,7.5,1.25,0.9993090514263153,0.0013698630136986301,0.0006909485736847301,0.14690575021653773,17.531240746224462,550.4280821917807,0.0,0.0,41.63995067817509,0.0,-0.29166666666666696,0.0,0.20608115873833602,0.0,7.3452875108268865,0.0,0.0,1.16,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00835,Personal Care,Stable,78376,78119,257,5,1856.3821917808218,0,3729,2646.1890410958904,77304,24,24,0,7.458333333333333,10,0.0,0,107.36438356164383,12.20172658477729,105.98,1032,227,3221,5,10,7.5,1.25,0.996720934980096,0.00684931506849315,0.003279065019904052,0.11364780553852483,17.290484331938348,4253.164383561644,0.0,0.0,42.21975428713531,0.0,-0.04166666666666696,0.0,1.0128380088397202,0.0,5.682390276926242,0.0,0.0,1.16,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00662,Accessories,Stable,106848,106793,55,2,2521.2438356164384,0,5023,3622.0013698630137,105384,24,24,0,7.625,10,0.0,0,146.36712328767123,18.61270901409813,140.31,1410,312,4391,5,10,7.5,1.25,0.9994852500748728,0.0027397260273972603,0.0005147499251272836,0.1271645475843407,17.225479185384845,5800.767123287671,0.0,0.0,42.37908229684413,0.0,0.125,0.0,0.32544759525245437,0.0,6.358227379217035,0.625,0.0,1.15,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01913,Accessories,Stable,183692,183200,492,3,4465.304109589041,0,8797,6181.92602739726,181176,24,24,0,6.916666666666667,10,0.0,0,251.63287671232877,31.73124476473445,240.97,2424,537,7549,5,10,7.5,1.25,0.9973216035537747,0.00410958904109589,0.002678396446225203,0.1261013472456947,17.745312806219108,9973.232876712329,0.0,0.0,41.13762366274889,0.0,-0.583333333333333,0.0,0.6787985487321093,0.0,6.305067362284735,0.0,0.0,1.15,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01457,Office Supplies,Stable,252410,251718,692,3,5882.821917808219,0,11993,8497.386301369863,248952,24,24,0,7.666666666666667,10,0.0,0,345.7671232876712,37.130519264467324,341.07,3323,730,10373,5,10,7.5,1.25,0.9972584287468801,0.00410958904109589,0.002741571253119924,0.1073859160217945,17.013826710510678,13696.267123287671,0.0,0.0,42.90627925280478,0.0,0.16666666666666696,0.0,0.6851160294215815,0.0,5.3692958010897245,0.8333333333333348,0.0,1.14,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00257,Accessories,Stable,112910,112772,138,3,2646.012328767123,0,5299,3802.8342465753426,111360,24,24,0,7.583333333333333,10,0.0,0,154.67123287671234,18.88413505503946,149.04,1489,329,4640,5,10,7.5,1.25,0.9987777876184571,0.00410958904109589,0.0012222123815428217,0.12209209627295019,17.107333274289253,6129.171232876712,0.0,0.0,42.6717588472496,0.0,0.08333333333333304,0.0,0.5331801422638712,0.0,6.1046048136475095,0.4166666666666652,0.0,1.14,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01876,Personal Care,Stable,202065,201322,743,4,4806.145205479452,0,9658,6819.580821917808,199296,24,24,0,7.375,10,0.0,0,276.8013698630137,31.179514717817533,274.26,2662,586,8304,5,10,7.5,1.25,0.9963229653824265,0.005479452054794521,0.003677034617573553,0.11264219802542152,17.36315542028555,10966.051369863013,0.0,0.0,42.04304933809056,0.0,-0.125,0.0,0.9156486672368074,0.0,5.632109901271076,0.0,0.0,1.12,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01194,Personal Care,Stable,121606,121125,481,4,2910.8315068493152,0,5808,4102.135616438356,119952,24,24,0,7.25,10,0.0,0,166.58356164383562,18.585191190960682,164.25,1602,353,4998,5,10,7.5,1.25,0.9960446030623489,0.005479452054794521,0.0039553969376511025,0.11156677770341346,17.473701955495617,6599.8835616438355,0.0,0.0,41.77706600806529,0.0,-0.25,0.0,0.9434848992445622,0.0,5.578338885170673,0.0,0.0,1.12,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01475,Home Appliances,Stable,19271,19271,0,0,471.7821917808219,5,922,649.7109589041096,19008,24,24,0,6.833333333333333,10,0.0,0,26.398630136986302,3.9403993569300306,26.0,255,57,792,5,10,7.5,1.25,1.0,0.0,0.0,0.1492652965886006,17.87146489543874,1046.9486301369864,0.0,0.0,40.847239119514754,0.0,-0.666666666666667,0.0,0.0,0.0,7.46326482943003,0.0,0.0,1.12,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00204,Accessories,Stable,180829,180538,291,2,4254.928767123288,0,8651,6097.409589041096,178344,24,24,0,7.541666666666667,10,0.0,0,247.7109589041096,31.43063458752368,238.79,2387,529,7431,5,10,7.5,1.25,0.9983907448473419,0.0027397260273972603,0.0016092551526580361,0.1268843119681704,17.17699041636021,9818.160958904109,0.0,0.0,42.4987138203624,0.0,0.04166666666666696,0.0,0.43489811800552963,0.0,6.34421559840852,0.2083333333333348,0.0,1.11,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01592,Accessories,Stable,23907,23895,12,2,562.7794520547945,0,1132,807.6068493150685,23568,24,24,0,7.583333333333333,10,0.0,0,32.74931506849315,4.142708844133547,31.36,316,70,982,5,10,7.5,1.25,0.9994980549629816,0.0027397260273972603,0.0005019450370184465,0.12649757210095322,17.18446480110428,1298.0993150684933,0.0,0.0,42.48022900038702,0.0,0.08333333333333304,0.0,0.32416710644157065,0.0,6.324878605047661,0.4166666666666652,0.0,1.11,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01152,Accessories,Stable,82404,82281,123,2,1984.6972602739727,0,3893,2777.8561643835615,81264,24,24,0,7.125,10,0.0,0,112.88219178082191,14.64176095672195,109.28,1088,241,3386,5,10,7.5,1.25,0.9985073540119411,0.0027397260273972603,0.0014926459880588321,0.12970833331400203,17.58202271734382,4474.0821917808225,0.0,0.0,41.519682446996846,0.0,-0.375,0.0,0.42323720154560923,0.0,6.485416665700101,0.0,0.0,1.1,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01532,Personal Care,Stable,195062,194460,602,4,4680.086301369863,0,9370,6601.730136986302,192384,24,24,0,7.291666666666667,10,0.0,0,267.2082191780822,30.13445750399806,263.61,2570,566,8016,5,10,7.5,1.25,0.9969138017655925,0.005479452054794521,0.0030861982344075217,0.1127751893137494,17.51475428325353,10586.308219178081,0.0,0.0,41.6791459471389,0.0,-0.20833333333333304,0.0,0.8565650289202043,0.0,5.63875946568747,0.0,0.0,1.1,Low,Demand Volatility,Review forecast and demand variability,Healthy
