scenario,product_id,category,demand_class,fill_rate,stockout_rate,lost_sales,average_inventory,inventory_days,purchase_orders,purchase_quantity,supplier_delay_rate,average_actual_lead_time,average_supplier_delay
Demand +15%,P00802,Electronics,Stable,0.9773191663261136,0.02054794520547945,111,93.47397260273972,14.27367143947872,28,4788,0.0,7.178571428571429,0.0
Demand +15%,P00803,Personal Care,Stable,0.9919353482348588,0.012328767123287671,959,2271.282191780822,13.944025791682627,27,114723,0.037037037037037035,7.2592592592592595,0.07407407407407407
Demand +15%,P00804,Personal Care,Stable,0.9802998479032375,0.0273972602739726,1088,1035.613698630137,13.682218769483866,27,53325,0.07407407407407407,7.666666666666667,0.07407407407407407
Demand +15%,P00805,Home Appliances,Seasonal,0.9774933333333333,0.0273972602739726,422,372.3164383561644,14.502945508100147,27,18090,0.14814814814814814,10.518518518518519,0.48148148148148145
Demand +15%,P00806,Office Supplies,Stable,0.982754642980736,0.023287671232876714,5681,6235.856164383562,13.817511444083879,27,317871,0.07407407407407407,7.518518518518518,0.07407407407407407
Demand +15%,P00807,Accessories,Trending,0.9709812905689195,0.031506849315068496,1140,788.8684931506849,14.649815692469721,27,37935,0.0,8.11111111111111,0.0
Demand +15%,P00808,Accessories,Trending,0.972052209553413,0.031506849315068496,4064,2883.6027397260273,14.474051077888882,27,140319,0.1111111111111111,8.25925925925926,0.1111111111111111
Demand +15%,P00809,Personal Care,Stable,0.9821454942144351,0.024657534246575342,3748,3984.5465753424655,13.855875918623996,27,202554,0.037037037037037035,7.518518518518518,0.07407407407407407
Demand +15%,P00810,Electronics,Trending,0.9630422944273008,0.0410958904109589,1018,517.1671232876712,13.696386818481116,27,26595,0.037037037037037035,9.333333333333334,0.1111111111111111
Demand +15%,P00811,Accessories,Volatile,0.977479467233673,0.023287671232876714,3008,2795.8630136986303,15.279415408778902,27,128871,0.2222222222222222,14.555555555555555,0.7407407407407407
Demand +15%,P00812,Accessories,Stable,0.9860490801112198,0.01643835616438356,2880,4015.1260273972603,14.196850485233742,27,199206,0.07407407407407407,7.074074074074074,0.07407407407407407
Demand +15%,P00813,Electronics,Stable,0.9862517099863201,0.01643835616438356,201,281.0260273972603,14.040962989579592,27,14094,0.0,7.481481481481482,0.0
Demand +15%,P00814,Accessories,Trending,0.9754476584022038,0.0273972602739726,2852,2284.456164383562,14.355194554220645,27,112077,0.037037037037037035,8.407407407407407,0.07407407407407407
Demand +15%,P00815,Accessories,Trending,0.9829420591098246,0.026027397260273973,4013,4454.03698630137,13.82051275511939,27,226989,0.1111111111111111,8.88888888888889,0.14814814814814814
Demand +15%,P00816,Personal Care,Stable,0.9795068509507746,0.0273972602739726,2746,2524.1698630136984,13.7499818111471,27,129303,0.1111111111111111,7.62962962962963,0.14814814814814814
Demand +15%,P00817,Personal Care,Seasonal,0.9716321069234104,0.03424657534246575,3795,2659.4671232876713,14.511023726219031,27,129087,0.0,10.296296296296296,0.0
Demand +15%,P00818,Home Appliances,Seasonal,0.9532902467685076,0.04657534246575343,636,266.25616438356167,14.280927977076104,27,13122,0.07407407407407407,10.925925925925926,0.14814814814814814
Demand +15%,P00819,Electronics,Trending,0.9734406922244923,0.03287671232876712,663,468.53287671232874,13.679354325229072,27,24138,0.3333333333333333,9.148148148148149,0.5185185185185185
Demand +15%,P00820,Home Appliances,Volatile,0.9656262890141619,0.038356164383561646,750,432.8301369863014,14.477449861853772,27,21060,0.18518518518518517,15.444444444444445,0.5925925925925926
Demand +15%,P00821,Accessories,Volatile,0.9777512055514173,0.026027397260273973,2270,1989.3808219178081,14.232855620968905,27,98442,0.14814814814814814,15.592592592592593,0.4444444444444444
Demand +15%,P00822,Electronics,Stable,0.9773584905660377,0.028767123287671233,222,184.27123287671233,13.951833720544307,27,9315,0.0,7.666666666666667,0.0
Demand +15%,P00823,Home Appliances,Volatile,0.9733865602129075,0.024657534246575342,360,267.2945205479452,14.439104165047935,27,13041,0.14814814814814814,15.555555555555555,0.5185185185185185
Demand +15%,P00824,Home Appliances,Stable,0.9826716668821932,0.019178082191780823,268,295.64794520547946,13.994942126252312,27,14877,0.037037037037037035,7.444444444444445,0.037037037037037035
Demand +15%,P00825,Personal Care,Seasonal,0.9670283311141287,0.0410958904109589,2501,1427.5342465753424,13.73698440171419,27,73197,0.037037037037037035,11.148148148148149,0.14814814814814814
Demand +15%,P00826,Accessories,Trending,0.9761239808056413,0.024657534246575342,5309,4463.131506849315,14.652266330515914,27,214542,0.1111111111111111,8.11111111111111,0.25925925925925924
Demand +15%,P00827,Home Appliances,Stable,0.984251968503937,0.01780821917808219,210,260.5342465753425,14.239935310457398,27,12879,0.1111111111111111,7.222222222222222,0.18518518518518517
Demand +15%,P00828,Home Appliances,Stable,0.986575148884627,0.019178082191780823,133,185.52739726027397,13.88955834619546,28,9744,0.03571428571428571,7.428571428571429,0.03571428571428571
Demand +15%,P00829,Office Supplies,Stable,0.9803061209515284,0.023287671232876714,1342,1291.858904109589,13.835361810254275,27,65772,0.07407407407407407,7.555555555555555,0.1111111111111111
Demand +15%,P00830,Personal Care,Seasonal,0.9770094934590201,0.026027397260273973,1717,1454.2260273972602,14.212082448914567,27,72063,0.2222222222222222,10.62962962962963,0.5185185185185185
Demand +15%,P00831,Electronics,Trending,0.990191597820355,0.015068493150684932,279,589.0123287671233,15.111133759394404,27,27459,0.07407407407407407,7.555555555555555,0.18518518518518517
Demand +15%,P00832,Personal Care,Stable,0.9782394002648531,0.028767123287671233,1939,1628.354794520548,13.341223371122464,27,85968,0.0,8.074074074074074,0.0
Demand +15%,P00833,Electronics,Volatile,0.944127097465191,0.056164383561643834,313,110.78493150684932,14.55387993089548,27,5373,0.1111111111111111,15.851851851851851,0.3333333333333333
Demand +15%,P00834,Electronics,Stable,0.9743529411764705,0.026027397260273973,327,243.82602739726028,13.921255777939418,27,12339,0.07407407407407407,7.62962962962963,0.1111111111111111
Demand +15%,P00835,Personal Care,Stable,0.9777203279816259,0.028767123287671233,2008,1705.4315068493152,13.8126245390115,27,86967,0.037037037037037035,7.555555555555555,0.07407407407407407
Demand +15%,P00836,Home Appliances,Stable,0.9973833406018316,0.00410958904109589,6,50.554794520547944,14.436034344501167,25,2275,0.0,7.64,0.0
Demand +15%,P00837,Accessories,Trending,0.9703150741350907,0.031506849315068496,2883,1891.5780821917808,14.21785927752972,27,93717,0.037037037037037035,8.555555555555555,0.037037037037037035
Demand +15%,P00838,Home Appliances,Volatile,0.9532785241628233,0.050684931506849315,699,302.55068493150685,14.769969471927885,27,14418,0.14814814814814814,15.37037037037037,0.48148148148148145
Demand +15%,P00839,Personal Care,Trending,0.968183245121743,0.03972602739726028,5777,3337.96301369863,13.418961568347566,27,175203,0.07407407407407407,9.37037037037037,0.1111111111111111
Demand +15%,P00840,Personal Care,Stable,0.9809636712779716,0.024657534246575342,1943,1909.4328767123288,13.658565743102914,27,98469,0.14814814814814814,7.666666666666667,0.18518518518518517
Demand +15%,P00841,Electronics,Volatile,0.9774878485546176,0.0273972602739726,264,233.85068493150686,14.614979602844047,27,11259,0.18518518518518517,15.185185185185185,0.6296296296296297
Demand +15%,P00842,Office Supplies,Trending,0.9702360034589097,0.03424657534246575,15076,9680.80410958904,13.95194988581472,27,488727,0.037037037037037035,8.777777777777779,0.1111111111111111
Demand +15%,P00843,Electronics,Stable,0.9847083600402894,0.015068493150684932,167,216.32602739726028,14.57130730050934,27,10449,0.037037037037037035,6.851851851851852,0.07407407407407407
Demand +15%,P00844,Accessories,Volatile,0.964695177434031,0.04657534246575343,2522,1359.358904109589,13.888355109435674,27,68931,0.1111111111111111,16.037037037037038,0.3333333333333333
Demand +15%,P00845,Electronics,Seasonal,0.9810691907745633,0.021917808219178082,142,156.0205479452055,15.225077699428535,27,7209,0.07407407407407407,9.814814814814815,0.14814814814814814
Demand +15%,P00846,Home Appliances,Volatile,0.966351606805293,0.03561643835616438,445,282.9986301369863,15.644222650496578,27,12744,0.18518518518518517,14.185185185185185,0.6666666666666666
Demand +15%,P00847,Electronics,Stable,0.9855894757983531,0.0136986301369863,287,396.0780821917808,14.507990667101534,27,19224,0.0,7.037037037037037,0.0
Demand +15%,P00848,Accessories,Trending,0.97835133632799,0.026027397260273973,1441,1315.8506849315067,14.42748303713244,27,64233,0.07407407407407407,8.333333333333334,0.1111111111111111
Demand +15%,P00849,Personal Care,Seasonal,0.974527431388574,0.030136986301369864,4831,3587.449315068493,13.807291744927326,27,183006,0.07407407407407407,11.037037037037036,0.18518518518518517
Demand +15%,P00850,Personal Care,Stable,0.9863824748371818,0.019178082191780823,299,421.02876712328765,13.986170868723365,27,21195,0.07407407407407407,7.296296296296297,0.1111111111111111
Demand +15%,P00851,Electronics,Stable,0.9837731659407294,0.01780821917808219,190,226.9082191780822,14.143498753372725,27,11313,0.0,7.333333333333333,0.0
Demand +15%,P00852,Office Supplies,Trending,0.958372200934736,0.04794520547945205,17404,7754.367123287671,13.539420037915336,27,403407,0.14814814814814814,9.481481481481481,0.37037037037037035
Demand +15%,P00853,Electronics,Seasonal,0.9733454950846255,0.031506849315068496,263,186.57123287671232,13.885821774304546,27,9477,0.07407407407407407,11.11111111111111,0.2222222222222222
Demand +15%,P00854,Accessories,Stable,0.9839718499189499,0.021917808219178082,2027,2395.5109589041094,13.82477699173742,27,122040,0.037037037037037035,7.555555555555555,0.07407407407407407
Demand +15%,P00855,Electronics,Trending,0.9688761557494465,0.03424657534246575,239,147.56164383561645,14.024489477076107,27,7398,0.1111111111111111,8.703703703703704,0.2222222222222222
Demand +15%,P00856,Electronics,Volatile,0.9471080469448976,0.06164383561643835,1005,360.7931506849315,13.87022876643074,26,17654,0.07692307692307693,16.53846153846154,0.15384615384615385
Demand +15%,P00857,Electronics,Volatile,0.9549211119459053,0.04794520547945205,120,56.53013698630137,14.809883543576953,25,2500,0.12,16.28,0.6
Demand +15%,P00858,Personal Care,Seasonal,0.9620279109558522,0.0410958904109589,8522,4254.749315068493,13.838543560241526,27,216567,0.1111111111111111,11.333333333333334,0.37037037037037035
Demand +15%,P00859,Personal Care,Trending,0.9850778768316426,0.021917808219178082,1165,1488.545205479452,13.915066765269897,27,75357,0.0,8.703703703703704,0.0
Demand +15%,P00860,Electronics,Trending,0.9734885350566435,0.026027397260273973,681,505.12602739726026,14.3324341762607,27,24813,0.07407407407407407,8.62962962962963,0.1111111111111111
Demand +15%,P00861,Office Supplies,Stable,0.9906000191470011,0.01643835616438356,1571,3153.349315068493,13.772378780576892,27,161271,0.037037037037037035,7.481481481481482,0.07407407407407407
Demand +15%,P00862,Personal Care,Stable,0.9782489015933513,0.0273972602739726,4109,3510.269863013699,13.563617808826077,27,182277,0.037037037037037035,7.814814814814815,0.07407407407407407
Demand +15%,P00863,Personal Care,Stable,0.98658756770699,0.015068493150684932,1248,1764.5794520547945,13.842025009590555,27,89802,0.07407407407407407,7.481481481481482,0.1111111111111111
Demand +15%,P00864,Home Appliances,Seasonal,0.9497546449691734,0.049315068493150684,1198,469.5301369863014,14.362450135764808,26,22178,0.038461538461538464,10.923076923076923,0.15384615384615385
Demand +15%,P00865,Home Appliances,Stable,0.9924009036763196,0.009589041095890411,37,95.10958904109589,14.607769911318236,28,4760,0.03571428571428571,6.75,0.07142857142857142
Demand +15%,P00866,Personal Care,Trending,0.980070274849659,0.024657534246575342,1435,1423.113698630137,14.423653240199846,27,69498,0.0,8.148148148148149,0.0
Demand +15%,P00867,Electronics,Trending,0.9830031948881789,0.019178082191780823,266,314.8958904109589,14.706476955754024,27,15093,0.07407407407407407,8.0,0.14814814814814814
Demand +15%,P00868,Electronics,Volatile,0.9564864864864865,0.04794520547945205,161,73.63287671232877,14.838371290545206,27,3483,0.25925925925925924,15.148148148148149,1.0740740740740742
Demand +15%,P00869,Accessories,Stable,0.9783652875882947,0.028767123287671233,1072,909.5890410958904,13.398415193479979,27,47817,0.037037037037037035,8.0,0.037037037037037035
Demand +15%,P00870,Accessories,Volatile,0.9465844565770173,0.0589041095890411,12709,4412.004109589041,13.536510815820767,26,221078,0.19230769230769232,16.76923076923077,0.7307692307692307
Demand +15%,P00871,Home Appliances,Volatile,0.946369735222897,0.06301369863013699,1351,475.4219178082192,13.770284961552806,26,23426,0.07692307692307693,16.46153846153846,0.34615384615384615
Demand +15%,P00872,Home Appliances,Volatile,0.9570125105822594,0.04794520547945205,457,216.6013698630137,14.953211811712416,27,10206,0.14814814814814814,14.88888888888889,0.5185185185185185
Demand +15%,P00873,Personal Care,Trending,0.9756279300816542,0.031506849315068496,7065,5528.376712328767,13.921056584847088,27,279720,0.037037037037037035,8.703703703703704,0.1111111111111111
Demand +15%,P00874,Home Appliances,Seasonal,0.9761952390478096,0.0273972602739726,357,290.7027397260274,14.142630554741023,27,14472,0.1111111111111111,10.851851851851851,0.25925925925925924
Demand +15%,P00875,Electronics,Trending,0.9799291617473436,0.024657534246575342,187,190.27123287671233,15.07123403608902,27,8883,0.1111111111111111,7.62962962962963,0.14814814814814814
Demand +15%,P00876,Electronics,Stable,0.9871953515898209,0.01780821917808219,238,362.6095890410959,14.237537011787298,27,17928,0.037037037037037035,7.2592592592592595,0.037037037037037035
Demand +15%,P00877,Office Supplies,Trending,0.9673078053244453,0.03972602739726028,11682,6724.23698630137,13.736511687259199,27,344790,0.2222222222222222,9.148148148148149,0.3333333333333333
Demand +15%,P00878,Office Supplies,Stable,0.971711487189995,0.036986301369863014,11873,7831.432876712329,13.621002798324106,27,404973,0.1111111111111111,7.814814814814815,0.14814814814814814
Demand +15%,P00879,Electronics,Stable,0.9822338178655734,0.019178082191780823,143,151.97397260273974,13.791341641545205,27,7749,0.0,7.888888888888889,0.0
Demand +15%,P00880,Electronics,Seasonal,0.9642277333034764,0.036986301369863014,639,342.372602739726,14.002459500872591,27,17226,0.18518518518518517,11.11111111111111,0.37037037037037035
Demand +15%,P00881,Electronics,Seasonal,0.9553111034719834,0.0410958904109589,130,58.74520547945205,14.58937198067633,26,2730,0.15384615384615385,10.653846153846153,0.4230769230769231
Demand +15%,P00882,Office Supplies,Intermittent,0.9763782866836302,0.0136986301369863,557,655.2109589041096,20.27773008332751,28,23604,0.17857142857142858,20.142857142857142,0.9285714285714286
Demand +15%,P00883,Electronics,Volatile,0.9865501008742434,0.010958904109589041,20,39.26575342465753,16.909916819066723,24,1464,0.16666666666666666,15.333333333333334,0.5416666666666666
Demand +15%,P00884,Electronics,Stable,0.9794485824591507,0.01780821917808219,527,513.2369863013698,14.590618166665694,27,24786,0.037037037037037035,6.925925925925926,0.07407407407407407
Demand +15%,P00885,Office Supplies,Stable,0.9830467886705463,0.021917808219178082,5876,6527.3369863013695,13.747312541473127,27,334422,0.037037037037037035,7.592592592592593,0.037037037037037035
Demand +15%,P00886,Electronics,Stable,0.9650142947133789,0.0410958904109589,722,381.23561643835615,13.46024468159713,27,19953,0.037037037037037035,8.074074074074074,0.07407407407407407
Demand +15%,P00887,Office Supplies,Trending,0.9702007673775319,0.038356164383561646,8349,5276.4767123287675,13.747734930978078,27,270324,0.18518518518518517,9.037037037037036,0.5185185185185185
Demand +15%,P00888,Electronics,Volatile,0.9688620071684588,0.028767123287671233,278,187.76575342465753,15.437175855797008,27,8559,0.037037037037037035,14.518518518518519,0.18518518518518517
Demand +15%,P00889,Electronics,Stable,0.9771554900515844,0.028767123287671233,124,102.2068493150685,13.886800178677786,27,5184,0.037037037037037035,7.7407407407407405,0.07407407407407407
Demand +15%,P00890,Electronics,Volatile,0.9765625,0.0273972602739726,201,176.92602739726027,15.136060002343841,27,8235,0.1111111111111111,14.814814814814815,0.4444444444444444
Demand +15%,P00891,Office Supplies,Intermittent,0.9866012662195198,0.005479452054794521,855,1800.5027397260274,20.596262994430848,28,63840,0.14285714285714285,18.892857142857142,0.5714285714285714
Demand +15%,P00892,Accessories,Volatile,0.960998790577205,0.049315068493150684,7288,3639.8068493150686,14.21890092530507,27,180306,0.18518518518518517,15.592592592592593,0.6296296296296297
Demand +15%,P00893,Accessories,Stable,0.9715635114604664,0.03424657534246575,3444,2267.56301369863,13.666491637398801,27,116856,0.07407407407407407,7.703703703703703,0.1111111111111111
Demand +15%,P00894,Home Appliances,Stable,0.9778947368421053,0.0273972602739726,84,66.31232876712329,13.495964425610216,29,3712,0.034482758620689655,7.620689655172414,0.06896551724137931
Demand +15%,P00895,Office Supplies,Intermittent,0.9683028436877378,0.01643835616438356,350,315.6054794520548,20.873189160785312,28,11032,0.17857142857142858,19.821428571428573,0.6428571428571429
Demand +15%,P00896,Electronics,Stable,0.9787282708142726,0.030136986301369864,93,78.33561643835617,13.649763095394384,28,4200,0.03571428571428571,7.714285714285714,0.07142857142857142
Demand +15%,P00897,Home Appliances,Volatile,0.9571799307958477,0.04246575342465753,495,237.15205479452055,15.037458795325144,27,11097,0.1111111111111111,14.851851851851851,0.37037037037037035
Demand +15%,P00898,Accessories,Trending,0.9849837158808933,0.01780821917808219,3873,5135.6164383561645,14.535402175851615,27,248859,0.07407407407407407,8.25925925925926,0.18518518518518517
Demand +15%,P00899,Electronics,Seasonal,0.9643721267844181,0.03424657534246575,589,329.33561643835617,14.551160418955275,27,15930,0.1111111111111111,10.592592592592593,0.25925925925925924
Demand +15%,P00900,Electronics,Trending,0.9741306549628629,0.028767123287671233,613,465.35205479452054,14.314663273131801,27,22896,0.2222222222222222,8.481481481481481,0.48148148148148145
Demand +15%,P00901,Electronics,Stable,0.9893238434163701,0.019178082191780823,138,245.8,13.836088074611274,27,12501,0.037037037037037035,7.7407407407407405,0.07407407407407407
Demand +15%,P00902,Electronics,Stable,0.9812072892938497,0.023287671232876714,198,195.81917808219177,13.74572693748227,27,10044,0.0,7.814814814814815,0.0
Demand +15%,P00903,Electronics,Volatile,0.957466270294992,0.04657534246575343,186,82.94657534246575,14.238248642039176,28,4256,0.17857142857142858,15.678571428571429,0.6428571428571429
Demand +15%,P00904,Personal Care,Trending,0.9784681524730761,0.028767123287671233,5930,5322.5657534246575,14.107485224798195,27,265734,0.0,8.481481481481481,0.0
Demand +15%,P00905,Home Appliances,Stable,0.9845234596924283,0.01780821917808219,316,401.7219178082192,14.342299603853867,27,19737,0.07407407407407407,7.148148148148148,0.14814814814814814
Demand +15%,P00906,Accessories,Trending,0.9777589684483504,0.024657534246575342,1235,1084.995890410959,14.257784162197874,27,53595,0.1111111111111111,8.555555555555555,0.18518518518518517
Demand +15%,P00907,Accessories,Stable,0.987306651869321,0.01780821917808219,1464,2213.0068493150684,14.007720527985612,27,111267,0.037037037037037035,7.37037037037037,0.07407407407407407
Demand +15%,P00908,Home Appliances,Volatile,0.9814457473652961,0.023287671232876714,250,289.11095890410957,15.688374824384695,27,12987,0.0,14.222222222222221,0.0
Demand +15%,P00909,Home Appliances,Stable,0.9816657620167661,0.02054794520547945,304,316.75068493150684,13.955290539072497,27,15984,0.1111111111111111,7.518518518518518,0.14814814814814814
Demand +15%,P00910,Home Appliances,Volatile,0.9751800463848314,0.0273972602739726,610,511.0986301369863,15.165545820554875,27,23733,0.14814814814814814,14.62962962962963,0.5185185185185185
Demand +15%,P00911,Personal Care,Seasonal,0.9676524319909218,0.038356164383561646,5188,3034.568493150685,13.811411005498105,27,154764,0.037037037037037035,11.0,0.14814814814814814
Demand +15%,P00912,Home Appliances,Seasonal,0.9714402842306641,0.03424657534246575,418,287.8712328767123,14.344583732939247,27,14148,0.14814814814814814,10.814814814814815,0.5185185185185185
Demand +15%,P00913,Personal Care,Stable,0.9793708096957194,0.031506849315068496,600,545.5986301369863,13.696769822792474,27,28053,0.037037037037037035,7.666666666666667,0.037037037037037035
Demand +15%,P00914,Home Appliances,Seasonal,0.962315345191438,0.03424657534246575,125,64.65068493150685,14.4351496429063,27,3159,0.07407407407407407,10.777777777777779,0.25925925925925924
Demand +15%,P00915,Personal Care,Stable,0.9819623647177353,0.026027397260273973,1110,1133.7191780821918,13.443645247539871,27,59400,0.0,8.037037037037036,0.0
Demand +15%,P00916,Home Appliances,Volatile,0.954337899543379,0.050684931506849315,110,52.99452054794521,15.071684587813621,25,2300,0.24,16.08,0.68
Demand +15%,P00917,Home Appliances,Volatile,0.9684100962789487,0.036986301369863014,607,383.56301369863013,14.569119820176079,27,18549,0.1111111111111111,15.407407407407407,0.5185185185185185
Demand +15%,P00918,Accessories,Stable,0.9823811163635225,0.0273972602739726,2814,2968.671232876712,13.567423608780796,27,154116,0.07407407407407407,7.888888888888889,0.1111111111111111
Demand +15%,P00919,Office Supplies,Stable,0.9841202413823261,0.023287671232876714,1271,1520.1178082191782,13.858567642702463,27,77247,0.0,7.592592592592593,0.0
Demand +15%,P00920,Electronics,Trending,0.9653653653653653,0.03424657534246575,865,475.241095890411,13.879677138656348,27,24111,0.1111111111111111,9.0,0.25925925925925924
Demand +15%,P00921,Accessories,Stable,0.9880522773822296,0.012328767123287671,490,808.7698630136987,14.3855930138495,27,39609,0.037037037037037035,6.925925925925926,0.07407407407407407
Demand +15%,P00922,Personal Care,Stable,0.9903887469187453,0.0136986301369863,850,1757.682191780822,14.50471363514842,27,85347,0.0,6.703703703703703,0.0
Demand +15%,P00923,Accessories,Stable,0.9770268267378094,0.028767123287671233,1395,1122.495890410959,13.491514930988327,27,58590,0.037037037037037035,7.925925925925926,0.07407407407407407
Demand +15%,P00924,Office Supplies,Trending,0.9544007324305489,0.049315068493150684,10011,4075.571232876712,13.551775695400512,26,203970,0.07692307692307693,9.5,0.15384615384615385
Demand +15%,P00925,Home Appliances,Stable,0.9629865985960434,0.038356164383561646,290,144.9082191780822,13.50539089580155,27,7560,0.18518518518518517,8.11111111111111,0.2962962962962963
Demand +15%,P00926,Electronics,Volatile,0.9481828839390387,0.05342465753424658,663,252.24383561643836,14.408350580401333,27,12339,0.14814814814814814,15.74074074074074,0.48148148148148145
Demand +15%,P00927,Home Appliances,Volatile,0.9740316136876845,0.028767123287671233,299,241.6972602739726,15.391775420475959,27,11070,0.037037037037037035,14.592592592592593,0.1111111111111111
Demand +15%,P00928,Personal Care,Trending,0.9642198207696363,0.0410958904109589,10860,5501.030136986301,13.230171595973182,27,292869,0.25925925925925924,9.592592592592593,0.4074074074074074
Demand +15%,P00929,Personal Care,Trending,0.971053199525197,0.03424657534246575,1073,725.2630136986302,14.274598407109234,27,35775,0.1111111111111111,8.444444444444445,0.2222222222222222
Demand +15%,P00930,Home Appliances,Volatile,0.9634459592965817,0.043835616438356165,185,95.97260273972603,14.08920886457789,27,4806,0.1111111111111111,15.88888888888889,0.48148148148148145
Demand +15%,P00931,Electronics,Seasonal,0.9614325068870524,0.0410958904109589,112,57.795890410958904,14.319994569460002,26,2730,0.15384615384615385,11.0,0.2692307692307692
Demand +15%,P00932,Accessories,Volatile,0.9703193407159413,0.036986301369863014,4610,2947.091780821918,13.849806468226188,27,149877,0.1111111111111111,16.11111111111111,0.4074074074074074
Demand +15%,P00933,Accessories,Stable,0.9900347050074367,0.01643835616438356,201,389.6,14.07737388136533,27,19494,0.07407407407407407,7.2592592592592595,0.14814814814814814
Demand +15%,P00934,Personal Care,Seasonal,0.9764868042323752,0.028767123287671233,5220,4309.049315068493,14.16789026031467,27,214218,0.1111111111111111,10.74074074074074,0.18518518518518517
Demand +15%,P00935,Electronics,Stable,0.981844174410293,0.02054794520547945,254,273.46438356164384,14.25911243491118,27,13500,0.07407407407407407,7.37037037037037,0.1111111111111111
Demand +15%,P00936,Home Appliances,Seasonal,0.9651998047283632,0.036986301369863014,499,286.5383561643836,14.587341825117598,27,13824,0.18518518518518517,10.37037037037037,0.5185185185185185
Demand +15%,P00937,Electronics,Trending,0.9724969278483235,0.030136986301369864,470,332.7095890410959,14.212534378840193,27,16497,0.0,8.555555555555555,0.0
Demand +15%,P00938,Accessories,Volatile,0.9616699658088896,0.04794520547945205,1917,966.654794520548,14.104809952508116,27,48276,0.1111111111111111,16.037037037037038,0.37037037037037035
Demand +15%,P00939,Electronics,Stable,0.9871513632090254,0.015068493150684932,82,125.8013698630137,14.249914657232413,27,6210,0.07407407407407407,7.185185185185185,0.1111111111111111
Demand +15%,P00940,Personal Care,Seasonal,0.9802881207521995,0.028767123287671233,1891,1840.6520547945206,14.004553619679475,27,92583,0.1111111111111111,10.925925925925926,0.2222222222222222
Demand +15%,P00941,Home Appliances,Volatile,0.9570595398320836,0.036986301369863014,670,322.5890410958904,15.101321020905477,27,15039,0.25925925925925924,15.037037037037036,0.7407407407407407
Demand +15%,P00942,Personal Care,Stable,0.9806588228276593,0.026027397260273973,1297,1240.9479452054795,13.505677980884059,27,64719,0.07407407407407407,7.777777777777778,0.07407407407407407
Demand +15%,P00943,Office Supplies,Intermittent,0.9698289391086001,0.015068493150684932,769,755.8547945205479,21.645920701112946,28,25508,0.17857142857142858,18.071428571428573,0.8928571428571429
Demand +15%,P00944,Accessories,Trending,0.975477376268771,0.030136986301369864,6470,5224.576712328767,14.455008563607,27,254583,0.07407407407407407,8.333333333333334,0.1111111111111111
Demand +15%,P00945,Electronics,Volatile,0.9846837944664032,0.01643835616438356,31,49.00684931506849,16.02714871312412,25,2000,0.16,15.28,0.48
Demand +15%,P00946,Electronics,Volatile,0.9773735134045556,0.028767123287671233,449,416.92602739726027,15.318480714496026,27,19170,0.1111111111111111,14.592592592592593,0.3333333333333333
Demand +15%,P00947,Electronics,Seasonal,0.9628131781416452,0.0410958904109589,754,393.9397260273973,14.16002757398198,27,19602,0.14814814814814814,11.074074074074074,0.3333333333333333
Demand +15%,P00948,Accessories,Stable,0.9908719095399159,0.0136986301369863,645,1358.4068493150685,14.030606975141737,27,68202,0.0,7.2592592592592595,0.0
Demand +15%,P00949,Accessories,Stable,0.9822454732733384,0.024657534246575342,655,701.1821917808219,13.865989435188947,27,35613,0.037037037037037035,7.407407407407407,0.037037037037037035
Demand +15%,P00950,Personal Care,Trending,0.9805274285078447,0.024657534246575342,1225,1242.795890410959,14.41660058826988,27,60723,0.037037037037037035,8.148148148148149,0.037037037037037035
Demand +15%,P00951,Personal Care,Stable,0.9743553430000109,0.030136986301369864,4708,3473.2602739726026,13.809299987418761,27,177147,0.037037037037037035,7.555555555555555,0.07407407407407407
Demand +15%,P00952,Office Supplies,Stable,0.9852954724228101,0.02054794520547945,4150,5391.226027397261,13.943807334573858,27,272322,0.037037037037037035,7.37037037037037,0.037037037037037035
Demand +15%,P00953,Electronics,Trending,0.9713934043546538,0.028767123287671233,674,476.14109589041095,14.741554258231567,27,22761,0.0,8.148148148148149,0.0
Demand +15%,P00954,Accessories,Volatile,0.9647218745026176,0.0410958904109589,8201,4634.854794520548,14.553880790839186,27,224316,0.14814814814814814,15.296296296296296,0.48148148148148145
Demand +15%,P00955,Home Appliances,Seasonal,0.9780320120313675,0.026027397260273973,409,362.63835616438354,14.218438649730107,27,17955,0.07407407407407407,10.851851851851851,0.18518518518518517
Demand +15%,P00956,Home Appliances,Volatile,0.9849504249291785,0.021917808219178082,85,109.93150684931507,14.308511112497882,28,5600,0.17857142857142858,15.357142857142858,0.5357142857142857
Demand +15%,P00957,Personal Care,Trending,0.9867809220140826,0.01643835616438356,1194,1832.2424657534248,14.806442257026086,27,87156,0.07407407407407407,7.777777777777778,0.1111111111111111
Demand +15%,P00958,Electronics,Seasonal,0.9913886405345631,0.012328767123287671,183,437.93835616438355,15.014617994810319,27,20547,0.037037037037037035,9.962962962962964,0.1111111111111111
Demand +15%,P00959,Electronics,Trending,0.9793351302785265,0.024657534246575342,161,152.7178082191781,14.323671497584543,27,7506,0.18518518518518517,8.62962962962963,0.4074074074074074
Demand +15%,P00960,Office Supplies,Intermittent,0.9793450129404738,0.009589041095890411,415,596.8287671232877,21.67495404423196,28,20104,0.17857142857142858,18.785714285714285,0.8571428571428571
