product_id,demand_class,behavioral_class,selected_model,validation_wape,validation_mae,validation_rmse,validation_mape,validation_bias,validation_windows,history_days,total_demand,average_daily_demand,demand_std,zero_demand_rate,forecast_start,forecast_end,forecast_rows,model_version,registry_stage,model_family,training_data_sha256,training_code_sha256,forecast_artifact_sha256,registered_at_utc,retrain_policy
P01437,Stable,Continuous,SeasonalNaive7,0.0817269595556276,1.5555555555555556,1.9543489508599252,0.0796146019526241,-0.0492386377303655,3,730,14662.0,20.084931506849315,3.061494620186552,0.0,2027-01-01,2027-01-30,30,1fd7eaf7f3ceff3b,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01438,Trending,Continuous,HoltWinters7,0.0667093061404151,13.56741027371894,18.218214883925903,0.0651395678284945,-0.0229576783164594,3,730,136845.0,187.45890410958904,32.781591473540715,0.0,2027-01-01,2027-01-30,30,39d6631bdb216896,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01439,Seasonal,Continuous,HoltWinters7,0.1435493159700119,2.590279108105748,3.1533683634777403,0.1472848923342673,-0.0308446383795306,3,730,13063.0,17.894520547945206,4.216513047542776,0.0,2027-01-01,2027-01-30,30,d4fa6fee21a47f92,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01440,Trending,Continuous,HoltWinters7,0.0770516548698681,29.33477278199689,37.00770029659372,0.073495242920826,-0.0530066224247938,3,730,252266.0,345.56986301369864,58.19746595752221,0.0,2027-01-01,2027-01-30,30,8c19faa246efac1a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01441,Trending,Continuous,HoltWinters7,0.1148648480418516,30.474904633952928,38.09706239791873,0.1086071380303441,-0.0990747911085872,3,730,161613.0,221.3876712328767,43.20508545108461,0.0,2027-01-01,2027-01-30,30,b91a2be3d091d3a3,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01442,Trending,Continuous,HoltWinters7,0.1600887497633266,1.8642245104003887,2.2992416964813263,0.1533337690744406,-0.0778593734342304,3,730,7210.0,9.876712328767123,1.95522728361048,0.0,2027-01-01,2027-01-30,30,4c38d1f319489ccd,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01443,Intermittent,Intermittent,Naive,1.0,123.34444444444443,229.01556074904505,1.0,-1.0,3,730,109316.0,149.74794520547945,212.89539547106608,0.6643835616438356,2027-01-01,2027-01-30,30,0ba8169872e28a66,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01444,Seasonal,Continuous,HoltWinters7,0.0952827836817106,0.9308690285496084,1.124232463361047,0.0962508635935459,-0.0665032335952893,3,730,8130.0,11.136986301369864,2.491219524370536,0.0,2027-01-01,2027-01-30,30,587c6d6bf5c4bef1,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01445,Volatile,Continuous,SES,0.1746679380381426,39.60391671272563,52.43651598405639,0.1644704856580808,-0.0649818418498396,3,730,151051.0,206.9191780821918,47.81497592288389,0.0,2027-01-01,2027-01-30,30,5d9688787f1a8f15,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01446,Stable,Continuous,SeasonalNaive7,0.1371661125759486,0.3777777777777777,0.6523608594756216,0.1038888888888888,-0.1220145974244334,3,730,1808.0,2.4767123287671238,0.5880661730224584,0.0,2027-01-01,2027-01-30,30,c6fb2d435c20f83c,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01447,Intermittent,Intermittent,SeasonalNaive7,1.2552960124605983,101.5111111111111,143.67220429768824,0.6759964994117862,-0.1056536105537687,3,730,53098.0,72.73698630136987,101.3695347762545,0.6547945205479452,2027-01-01,2027-01-30,30,19a3b3ec0ecd8563,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01448,Stable,Continuous,HoltWinters7,0.0882171728962854,8.799978255737237,10.638456540830054,0.085999661175292,-0.0453290418422517,3,730,71401.0,97.80958904109588,12.546021337794087,0.0,2027-01-01,2027-01-30,30,897dbd0f51fc3bd8,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01449,Volatile,Continuous,SES,0.1995610761110951,35.656014178855926,44.79634886269812,0.2072570073757418,-0.052093312472387,3,730,120516.0,165.0904109589041,39.24615492121161,0.0,2027-01-01,2027-01-30,30,2d520b8e367b7926,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01450,Trending,Continuous,HoltWinters7,0.0657113646790145,5.7566046445220485,7.49469558835775,0.0641909347907574,-0.0331680334412693,3,730,58366.0,79.95342465753424,13.60476881403509,0.0,2027-01-01,2027-01-30,30,c279fff4e1d73f63,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01451,Seasonal,Continuous,HoltWinters7,0.0638851602682724,14.22296132998081,17.392806521984184,0.063999563317123,-0.0338144594158375,3,730,182180.0,249.56164383561645,49.09716753662972,0.0,2027-01-01,2027-01-30,30,f142587a1526fed5,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01452,Trending,Continuous,HoltWinters7,0.0829759656618869,9.033154672037837,10.883251258812178,0.0799592200008695,-0.0510976903729445,3,730,73024.0,100.03287671232876,16.71569787652261,0.0,2027-01-01,2027-01-30,30,7c2514a10dff0974,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01453,Stable,Continuous,HoltWinters7,0.0807165895581655,14.601121192428328,18.60690041262448,0.0791758970255215,-0.009163993978596,3,730,130368.0,178.586301369863,22.41255107824581,0.0,2027-01-01,2027-01-30,30,108778241f644513,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01454,Seasonal,Continuous,HoltWinters7,0.0709169496639178,16.57145774848637,20.184897469058782,0.071084937521658,-0.0379415165891831,3,730,186813.0,255.9082191780822,50.23771817483525,0.0,2027-01-01,2027-01-30,30,4cc407fd04dacfba,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01455,Trending,Continuous,HoltWinters7,0.1403294434116641,3.3768862646728537,4.294927266868768,0.1313135883770162,-0.0597870901507865,3,730,14860.0,20.356164383561644,4.045929258761862,0.0,2027-01-01,2027-01-30,30,86dc54f350ef323a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01456,Stable,Continuous,HoltWinters7,0.0769264472076419,15.195552221996063,19.283040007094776,0.0755965461011802,-0.0332410623894892,3,730,142556.0,195.2821917808219,24.003996823493047,0.0,2027-01-01,2027-01-30,30,2d2e572fc6b818ac,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01457,Stable,Continuous,HoltWinters7,0.045262569565291,14.776697469466075,18.115025383633917,0.0443713148199105,-0.0250587596901509,3,730,252410.0,345.7671232876712,37.130519264467296,0.0,2027-01-01,2027-01-30,30,ea98633598364044,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01458,Intermittent,Intermittent,SeasonalNaive7,1.148781353097012,86.39999999999999,126.46709543521943,0.7479685745364818,-0.3050811582284433,3,730,54462.0,74.6054794520548,97.63366468704577,0.626027397260274,2027-01-01,2027-01-30,30,e94b5cda76e518d2,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01459,Stable,Continuous,HoltWinters7,0.1351593612433662,3.772843369807818,4.504225356963651,0.1382714565201142,-0.0223155247536176,3,730,18420.0,25.232876712328768,4.305929646656284,0.0,2027-01-01,2027-01-30,30,0daae6a2d1696e14,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01460,Trending,Continuous,HoltWinters7,0.0684396736208667,15.584352321923392,20.18393698903311,0.0663719459597696,-0.0514562375847382,3,730,153317.0,210.02328767123288,35.59108186776506,0.0,2027-01-01,2027-01-30,30,f04f2b253c23f56b,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01461,Stable,Continuous,HoltWinters7,0.0656096752799492,1.1569239253202503,1.381935487925836,0.0651188765090329,-0.018768429391362,3,730,13417.0,18.37945205479452,2.693255250065499,0.0,2027-01-01,2027-01-30,30,8b071f4bc19eb769,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01462,Stable,Continuous,HoltWinters7,0.0519207642930516,18.70937247389477,22.301873175067765,0.0513648859417601,-0.0229413747335395,3,730,280768.0,384.613698630137,41.2654936278908,0.0,2027-01-01,2027-01-30,30,7deabf8e89ec4f1e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01463,Volatile,Continuous,Naive,0.2208764273523185,2.788888888888889,3.4508802080575123,0.2511625334191292,0.0200218687936825,3,730,9078.0,12.435616438356163,3.465976896517299,0.0,2027-01-01,2027-01-30,30,1f1d7158e3164e4e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01464,Trending,Continuous,HoltWinters7,0.0789810749888684,18.321989863798567,22.452512252492458,0.0768144669606544,-0.030008821282911,3,730,156212.0,213.9890410958904,36.722888291315954,0.0,2027-01-01,2027-01-30,30,47f19a09bdef8705,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01465,Stable,Continuous,HoltWinters7,0.0933286269004094,11.614543510282012,14.160267169326206,0.0920417124087677,-0.0478289852192268,3,730,91382.0,125.18082191780822,15.88522497282865,0.0,2027-01-01,2027-01-30,30,23db688b77dced4c,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01466,Stable,Continuous,HoltWinters7,0.1337563833664432,3.7714689703536144,4.455766911567068,0.1352989982193151,-0.0160599982326966,3,730,18539.0,25.395890410958906,4.271734976988314,0.0,2027-01-01,2027-01-30,30,e60c81843204f8bb,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01467,Stable,Continuous,RollingMean28,0.102569833131088,25.35000000000001,33.36689361398998,0.1000765319924878,-0.0260948123524906,3,730,177367.0,242.9684931506849,30.63789747659991,0.0,2027-01-01,2027-01-30,30,0208a9ad7736ecdc,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01468,Stable,Continuous,HoltWinters7,0.0558328386659915,0.9330492409562132,1.135290459378514,0.0557913937353997,0.0014935174808506,3,730,12826.0,17.56986301369863,2.6070856773049216,0.0,2027-01-01,2027-01-30,30,70d682ec3c053359,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01469,Trending,Continuous,HoltWinters7,0.1116138873964803,29.73916650241158,37.45066119459831,0.1052375910949859,-0.0852851518564798,3,730,162066.0,222.0082191780822,41.78503270808273,0.0,2027-01-01,2027-01-30,30,ffcee6950ad17030,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01470,Stable,Continuous,HoltWinters7,0.0542519230156218,23.48274958071006,29.568385897038137,0.0542372918865341,-0.014152391580438,3,730,337211.0,461.9328767123288,50.07746688811156,0.0,2027-01-01,2027-01-30,30,554581c2155a15eb,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01471,Trending,Continuous,HoltWinters7,0.0856764248914933,5.414530414349905,6.61519984653651,0.0822555297717699,-0.0643685916614863,3,730,42692.0,58.48219178082192,9.74786871244422,0.0,2027-01-01,2027-01-30,30,41e0636af1b0aa0e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01472,Stable,Continuous,HoltWinters7,0.0458384755413936,6.16255369730245,7.736172250931088,0.0454164342949173,-0.0129000394782661,3,730,102899.0,140.95753424657534,14.983195138984865,0.0,2027-01-01,2027-01-30,30,9ce871524a86eacc,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01473,Stable,Continuous,HoltWinters7,0.0820528427538463,15.457490704908466,19.362864852077923,0.0827989580728697,0.0005881544334999,3,730,136366.0,186.8027397260274,23.916395146809016,0.0,2027-01-01,2027-01-30,30,3d7220ad9de836c4,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01474,Stable,Continuous,HoltWinters7,0.0622247352406911,1.509562136112792,1.8369101459966344,0.0623974254303539,-0.004691636860461,3,730,18612.0,25.495890410958904,3.857276748064133,0.0,2027-01-01,2027-01-30,30,ed5e378d5c4d79af,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01475,Stable,Continuous,HoltWinters7,0.0611775462232047,1.5441298038581213,1.829745263157726,0.0612233231055079,-0.0195489896877087,3,730,19271.0,26.398630136986306,3.940399356930035,0.0,2027-01-01,2027-01-30,30,fe6d0e1766292ea6,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01476,Trending,Continuous,HoltWinters7,0.0787327310783815,23.946804919884105,29.8133075024937,0.0754213205973353,-0.0511759647766,3,730,204599.0,280.27260273972604,48.00675466954962,0.0,2027-01-01,2027-01-30,30,3fb5783b203ac4c2,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01477,Trending,Continuous,HoltWinters7,0.1044392730914869,4.934722648596537,6.368123105112531,0.0978201042624497,-0.0661827554024417,3,730,29640.0,40.602739726027394,7.63922396755982,0.0,2027-01-01,2027-01-30,30,c50922fb7764c8ae,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01478,Trending,Continuous,HoltWinters7,0.0731228419870621,24.124601410905267,30.44194206269981,0.0712592230695211,-0.031494802143969,3,730,217888.0,298.4767123287671,51.944072806613896,0.0,2027-01-01,2027-01-30,30,ac83271a58408922,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01479,Intermittent,Intermittent,Naive,1.0,45.91111111111112,79.75382547625465,1.0,-1.0,3,730,35250.0,48.28767123287671,68.26085274803576,0.6616438356164384,2027-01-01,2027-01-30,30,04b7ca998d3cfad4,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01480,Stable,Continuous,HoltWinters7,0.066978581386765,0.6571709165123841,0.8010759730195124,0.0665418609098852,-0.022498841298615,3,730,7548.0,10.33972602739726,1.5911914358326122,0.0,2027-01-01,2027-01-30,30,8d6eff9cd6b26eb9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01481,Stable,Continuous,HoltWinters7,0.087415084875658,17.80422900727351,21.27290038014883,0.0875618337858583,-0.0188080533460546,3,730,147747.0,202.3931506849315,25.293019845114504,0.0,2027-01-01,2027-01-30,30,cf19c9fbaac77583,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01482,Trending,Continuous,HoltWinters7,0.1505730337207153,0.8781661539212814,1.116282901020642,0.141031762765138,-0.0773338566299974,3,730,3505.0,4.801369863013699,1.006289296542529,0.0,2027-01-01,2027-01-30,30,019a17aa61ca2f5d,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01483,Seasonal,Continuous,HoltWinters7,0.0623879975082499,14.705869987006784,18.75017558969955,0.0621000910826563,-0.0329183066335654,3,730,191559.0,262.4095890410959,51.468910440608354,0.0,2027-01-01,2027-01-30,30,d205d461c9155867,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01484,Stable,Continuous,HoltWinters7,0.1337538449565078,2.168743254854792,2.58935520261519,0.1341947557522984,-0.0201638700699988,3,730,10409.0,14.25890410958904,2.5032399097294094,0.0,2027-01-01,2027-01-30,30,69a51b5a380b5ed2,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P01485,Seasonal,Continuous,HoltWinters7,0.0721982948043238,1.2217582890639027,1.6135612975361742,0.0711543395300099,-0.0419459902118063,3,730,13991.0,19.16575342465753,4.232434666225036,0.0,2027-01-01,2027-01-30,30,d0ca76bea2920513,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
