product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct
P00228,ComfortMax Microwaves 00228,Home Appliances,Microwaves,ComfortMax,Volatile,23823.56,14831.22,26.03,8992.34,0.3775
P00229,UrbanGear Mobile Accessories 00229,Accessories,Mobile Accessories,UrbanGear,Volatile,15000.0,9486.0,212.77,5514.0,0.3676
P00230,PureLife Grooming 00230,Personal Care,Grooming,PureLife,Seasonal,1000.0,710.44,120.71,289.56,0.2896
P00231,DeskMate Desk Accessories 00231,Office Supplies,Desk Accessories,DeskMate,Trending,1143.07,878.79,353.0,264.28,0.2312
P00232,CarePlus Skincare 00232,Personal Care,Skincare,CarePlus,Seasonal,873.72,678.58,107.59,195.14,0.2233
P00233,DermaX Grooming 00233,Personal Care,Grooming,DermaX,Seasonal,550.37,463.22,37.05,87.15,0.1583
P00234,DermaX Haircare 00234,Personal Care,Haircare,DermaX,Stable,217.73,140.66,216.44,77.07,0.354
P00235,Apex Laptops 00235,Electronics,Laptops,Apex,Stable,104168.35,76814.18,2.28,27354.17,0.2626
P00236,PaperWorks Writing 00236,Office Supplies,Writing,PaperWorks,Intermittent,4163.7,3200.71,222.32,962.99,0.2313
P00237,ComfortMax Washing Machines 00237,Home Appliances,Washing Machines,ComfortMax,Volatile,42878.1,31396.31,11.22,11481.79,0.2678
P00238,NovaTech TVs 00238,Electronics,TVs,NovaTech,Stable,150000.0,96797.33,21.41,53202.67,0.3547
P00239,PureLife Grooming 00239,Personal Care,Grooming,PureLife,Seasonal,202.32,165.67,234.55,36.65,0.1811
P00240,Vertex Smartphones 00240,Electronics,Smartphones,Vertex,Trending,31608.44,20089.88,10.51,11518.56,0.3644
P00241,UrbanGear Mobile Accessories 00241,Accessories,Mobile Accessories,UrbanGear,Trending,8194.85,5126.88,204.79,3067.97,0.3744
P00242,CarryPro Cables 00242,Accessories,Cables,CarryPro,Trending,7665.88,4701.66,80.54,2964.22,0.3867
P00243,TechMate Chargers 00243,Accessories,Chargers,TechMate,Volatile,4911.62,3686.8,117.12,1224.82,0.2494
P00244,Arctic Air Conditioners 00244,Home Appliances,Air Conditioners,Arctic,Stable,99962.37,79541.55,22.36,20420.82,0.2043
P00245,Zenith Audio 00245,Electronics,Audio,Zenith,Seasonal,106571.33,80630.78,21.4,25940.55,0.2434
P00246,CarryPro Bags 00246,Accessories,Bags,CarryPro,Volatile,12634.5,9687.78,246.97,2946.72,0.2332
P00247,HomePro Air Conditioners 00247,Home Appliances,Air Conditioners,HomePro,Stable,57120.06,46036.57,8.3,11083.49,0.194
P00248,ConnectX Bags 00248,Accessories,Bags,ConnectX,Stable,10838.4,7567.19,168.96,3271.21,0.3018
P00249,CarryPro Cables 00249,Accessories,Cables,CarryPro,Stable,5778.58,4223.24,156.32,1555.34,0.2692
P00250,ConnectX Bags 00250,Accessories,Bags,ConnectX,Trending,15000.0,9503.62,229.62,5496.38,0.3664
P00251,Arctic Refrigerators 00251,Home Appliances,Refrigerators,Arctic,Volatile,37769.8,31801.14,6.38,5968.66,0.158
P00252,HomePro Washing Machines 00252,Home Appliances,Washing Machines,HomePro,Stable,120000.0,82683.96,23.05,37316.04,0.311
P00253,CarryPro Bags 00253,Accessories,Bags,CarryPro,Volatile,7709.71,5082.72,146.38,2626.99,0.3407
P00254,EverHome Washing Machines 00254,Home Appliances,Washing Machines,EverHome,Seasonal,26943.19,17785.96,9.69,9157.23,0.3399
P00255,Vertex Audio 00255,Electronics,Audio,Vertex,Trending,150000.0,94272.23,15.28,55727.77,0.3715
P00256,Glow Grooming 00256,Personal Care,Grooming,Glow,Stable,593.16,396.08,113.46,197.08,0.3323
P00257,TechMate Chargers 00257,Accessories,Chargers,TechMate,Stable,12581.43,7775.92,149.04,4805.51,0.382
P00258,DeskMate Writing 00258,Office Supplies,Writing,DeskMate,Intermittent,5000.0,3834.18,447.83,1165.82,0.2332
P00259,Glow Oral Care 00259,Personal Care,Oral Care,Glow,Stable,673.64,487.85,179.41,185.79,0.2758
P00260,Vertex TVs 00260,Electronics,TVs,Vertex,Volatile,54322.22,45982.68,19.69,8339.54,0.1535
P00261,Glow Oral Care 00261,Personal Care,Oral Care,Glow,Seasonal,987.67,837.8,165.25,149.87,0.1517
P00262,CarryPro Mobile Accessories 00262,Accessories,Mobile Accessories,CarryPro,Stable,7553.42,5966.96,22.28,1586.46,0.21
P00263,Apex TVs 00263,Electronics,TVs,Apex,Volatile,116955.4,96464.6,8.52,20490.8,0.1752
P00264,DermaX Skincare 00264,Personal Care,Skincare,DermaX,Seasonal,151.06,118.57,157.76,32.49,0.2151
P00265,CarryPro Bags 00265,Accessories,Bags,CarryPro,Volatile,9872.34,7954.53,84.46,1917.81,0.1943
P00266,DeskMate Desk Accessories 00266,Office Supplies,Desk Accessories,DeskMate,Intermittent,1721.32,1450.85,115.43,270.47,0.1571
P00267,OfficePro Paper 00267,Office Supplies,Paper,OfficePro,Intermittent,5000.0,3113.37,266.94,1886.63,0.3773
P00268,PaperWorks Storage 00268,Office Supplies,Storage,PaperWorks,Trending,3669.64,3111.65,181.72,557.99,0.1521
P00269,Arctic Refrigerators 00269,Home Appliances,Refrigerators,Arctic,Volatile,71019.31,47297.4,9.23,23721.91,0.334
P00270,ComfortMax Microwaves 00270,Home Appliances,Microwaves,ComfortMax,Stable,82337.21,66854.77,14.99,15482.44,0.188
P00271,ConnectX Chargers 00271,Accessories,Chargers,ConnectX,Trending,4147.41,2579.45,41.99,1567.96,0.3781
P00272,ConnectX Chargers 00272,Accessories,Chargers,ConnectX,Trending,15000.0,9402.02,232.66,5597.98,0.3732
P00273,UrbanGear Chargers 00273,Accessories,Chargers,UrbanGear,Volatile,15000.0,10297.87,218.25,4702.13,0.3135
P00274,CarryPro Chargers 00274,Accessories,Chargers,CarryPro,Trending,9557.21,6517.46,179.83,3039.75,0.3181
P00275,DermaX Skincare 00275,Personal Care,Skincare,DermaX,Seasonal,1000.0,848.67,49.74,151.33,0.1513
P00276,CarePlus Oral Care 00276,Personal Care,Oral Care,CarePlus,Stable,390.89,236.01,237.25,154.88,0.3962
P00277,WriteWell Paper 00277,Office Supplies,Paper,WriteWell,Intermittent,1565.14,986.89,409.74,578.25,0.3695
P00278,DermaX Grooming 00278,Personal Care,Grooming,DermaX,Trending,563.67,352.98,234.97,210.69,0.3738
P00279,DeskMate Paper 00279,Office Supplies,Paper,DeskMate,Stable,3277.91,2245.99,83.56,1031.92,0.3148
P00280,WriteWell Paper 00280,Office Supplies,Paper,WriteWell,Intermittent,1993.41,1522.57,332.64,470.84,0.2362
P00281,ConnectX Mobile Accessories 00281,Accessories,Mobile Accessories,ConnectX,Stable,10425.02,6532.19,210.24,3892.83,0.3734
P00282,HomePro Washing Machines 00282,Home Appliances,Washing Machines,HomePro,Stable,73911.68,57438.3,18.17,16473.38,0.2229
P00283,HomePro Washing Machines 00283,Home Appliances,Washing Machines,HomePro,Seasonal,33786.22,23965.31,20.1,9820.91,0.2907
P00284,NovaTech Laptops 00284,Electronics,Laptops,NovaTech,Stable,105800.34,87292.4,14.83,18507.94,0.1749
P00285,Glow Oral Care 00285,Personal Care,Oral Care,Glow,Trending,923.37,572.04,168.04,351.33,0.3805
P00286,Apex Audio 00286,Electronics,Audio,Apex,Volatile,85897.91,69990.25,2.96,15907.66,0.1852
P00287,PureLife Grooming 00287,Personal Care,Grooming,PureLife,Stable,1000.0,793.78,198.91,206.22,0.2062
P00288,CarePlus Skincare 00288,Personal Care,Skincare,CarePlus,Seasonal,264.93,188.22,42.81,76.71,0.2895
P00289,HomePro Air Conditioners 00289,Home Appliances,Air Conditioners,HomePro,Stable,81435.19,53663.9,14.18,27771.29,0.341
P00290,DermaX Haircare 00290,Personal Care,Haircare,DermaX,Seasonal,272.53,189.45,101.94,83.08,0.3048
P00291,Zenith TVs 00291,Electronics,TVs,Zenith,Volatile,39718.98,31456.1,17.27,8262.88,0.208
P00292,NovaTech Audio 00292,Electronics,Audio,NovaTech,Seasonal,53075.71,45101.84,5.74,7973.87,0.1502
P00293,ConnectX Mobile Accessories 00293,Accessories,Mobile Accessories,ConnectX,Stable,4290.11,2834.53,175.99,1455.58,0.3393
P00294,HomePro Refrigerators 00294,Home Appliances,Refrigerators,HomePro,Volatile,44267.01,26723.91,24.26,17543.1,0.3963
P00295,NovaTech Smartphones 00295,Electronics,Smartphones,NovaTech,Volatile,68155.22,44131.99,6.57,24023.23,0.3525
P00296,Glow Grooming 00296,Personal Care,Grooming,Glow,Stable,908.88,667.98,49.21,240.9,0.2651
P00297,PaperWorks Writing 00297,Office Supplies,Writing,PaperWorks,Stable,2082.45,1299.57,98.39,782.88,0.3759
P00298,Apex Laptops 00298,Electronics,Laptops,Apex,Seasonal,29931.23,22374.73,26.56,7556.5,0.2525
P00299,PureLife Oral Care 00299,Personal Care,Oral Care,PureLife,Seasonal,1000.0,718.77,167.89,281.23,0.2812
P00300,Vertex Audio 00300,Electronics,Audio,Vertex,Trending,46900.29,34270.87,15.08,12629.42,0.2693
P00301,NovaTech Audio 00301,Electronics,Audio,NovaTech,Seasonal,74817.04,55222.01,4.99,19595.03,0.2619
P00302,Glow Haircare 00302,Personal Care,Haircare,Glow,Trending,718.98,471.8,201.88,247.18,0.3438
P00303,CarePlus Haircare 00303,Personal Care,Haircare,CarePlus,Seasonal,619.98,445.34,263.04,174.64,0.2817
P00304,CarePlus Grooming 00304,Personal Care,Grooming,CarePlus,Stable,1000.0,770.82,251.89,229.18,0.2292
P00305,PaperWorks Paper 00305,Office Supplies,Paper,PaperWorks,Intermittent,3365.72,2643.64,324.25,722.08,0.2145
P00306,ConnectX Mobile Accessories 00306,Accessories,Mobile Accessories,ConnectX,Stable,4503.08,3785.12,28.07,717.96,0.1594
P00307,Glow Grooming 00307,Personal Care,Grooming,Glow,Stable,1000.0,704.2,51.47,295.8,0.2958
P00308,EverHome Washing Machines 00308,Home Appliances,Washing Machines,EverHome,Stable,69105.7,54766.93,3.38,14338.77,0.2075
P00309,PaperWorks Writing 00309,Office Supplies,Writing,PaperWorks,Trending,2311.36,1879.06,151.02,432.3,0.187
P00310,Arctic Refrigerators 00310,Home Appliances,Refrigerators,Arctic,Volatile,109660.85,75286.84,5.8,34374.01,0.3135
P00311,EverHome Refrigerators 00311,Home Appliances,Refrigerators,EverHome,Stable,71429.27,48550.31,9.28,22878.96,0.3203
P00312,Apex TVs 00312,Electronics,TVs,Apex,Stable,98476.2,65187.43,12.78,33288.77,0.338
P00313,NovaTech Audio 00313,Electronics,Audio,NovaTech,Trending,150000.0,108615.87,28.4,41384.13,0.2759
P00314,CarryPro Chargers 00314,Accessories,Chargers,CarryPro,Volatile,6401.13,4010.22,156.49,2390.91,0.3735
P00315,TechMate Bags 00315,Accessories,Bags,TechMate,Volatile,6239.44,3842.96,210.39,2396.48,0.3841
P00316,WriteWell Desk Accessories 00316,Office Supplies,Desk Accessories,WriteWell,Trending,2707.94,1755.17,363.87,952.77,0.3518
P00317,Arctic Air Conditioners 00317,Home Appliances,Air Conditioners,Arctic,Seasonal,116973.42,80840.52,5.15,36132.9,0.3089
P00318,Apex Laptops 00318,Electronics,Laptops,Apex,Volatile,31385.86,24294.85,22.61,7091.01,0.2259
P00319,Vertex Laptops 00319,Electronics,Laptops,Vertex,Seasonal,23829.98,14399.59,9.7,9430.39,0.3957
P00320,EverHome Air Conditioners 00320,Home Appliances,Air Conditioners,EverHome,Seasonal,43240.09,33790.66,19.9,9449.43,0.2185
P00321,CarePlus Skincare 00321,Personal Care,Skincare,CarePlus,Seasonal,206.35,164.94,115.47,41.41,0.2007
P00322,WriteWell Desk Accessories 00322,Office Supplies,Desk Accessories,WriteWell,Intermittent,1956.86,1447.02,498.91,509.84,0.2605
P00323,OfficePro Storage 00323,Office Supplies,Storage,OfficePro,Stable,3413.51,2852.98,153.87,560.53,0.1642
P00324,HomePro Microwaves 00324,Home Appliances,Microwaves,HomePro,Stable,36038.5,21816.86,9.82,14221.64,0.3946
P00325,TechMate Chargers 00325,Accessories,Chargers,TechMate,Volatile,3207.37,2254.43,233.36,952.94,0.2971
P00326,WriteWell Paper 00326,Office Supplies,Paper,WriteWell,Intermittent,2632.26,1870.91,41.58,761.35,0.2892
P00327,DermaX Skincare 00327,Personal Care,Skincare,DermaX,Seasonal,922.83,633.11,215.07,289.72,0.3139
P00328,CarePlus Grooming 00328,Personal Care,Grooming,CarePlus,Seasonal,198.93,144.37,223.09,54.56,0.2743
P00329,HomePro Air Conditioners 00329,Home Appliances,Air Conditioners,HomePro,Volatile,100602.45,84705.67,25.42,15896.78,0.158
P00330,Apex Laptops 00330,Electronics,Laptops,Apex,Seasonal,126553.06,88197.63,29.28,38355.43,0.3031
P00331,Arctic Air Conditioners 00331,Home Appliances,Air Conditioners,Arctic,Seasonal,109015.3,73144.53,29.32,35870.77,0.329
P00332,PaperWorks Desk Accessories 00332,Office Supplies,Desk Accessories,PaperWorks,Intermittent,5000.0,3729.06,60.68,1270.94,0.2542
P00333,Zenith TVs 00333,Electronics,TVs,Zenith,Trending,150000.0,99101.42,25.01,50898.58,0.3393
P00334,Zenith Smartphones 00334,Electronics,Smartphones,Zenith,Trending,62591.08,49650.35,20.1,12940.73,0.2068
P00335,Apex Audio 00335,Electronics,Audio,Apex,Seasonal,82766.29,65772.79,20.13,16993.5,0.2053
P00336,NovaTech Smartphones 00336,Electronics,Smartphones,NovaTech,Seasonal,60365.33,48874.53,5.59,11490.8,0.1904
P00337,CarryPro Mobile Accessories 00337,Accessories,Mobile Accessories,CarryPro,Trending,7558.96,5722.14,166.04,1836.82,0.243
P00338,DeskMate Writing 00338,Office Supplies,Writing,DeskMate,Trending,5000.0,3191.23,491.77,1808.77,0.3618
P00339,Glow Haircare 00339,Personal Care,Haircare,Glow,Seasonal,245.4,157.8,275.31,87.6,0.357
P00340,Vertex TVs 00340,Electronics,TVs,Vertex,Seasonal,46230.89,34871.68,14.3,11359.21,0.2457
P00341,Glow Grooming 00341,Personal Care,Grooming,Glow,Trending,1000.0,702.72,31.19,297.28,0.2973
P00342,PureLife Grooming 00342,Personal Care,Grooming,PureLife,Trending,1000.0,669.8,121.44,330.2,0.3302
P00343,NovaTech Audio 00343,Electronics,Audio,NovaTech,Volatile,62327.26,49219.73,25.14,13107.53,0.2103
P00344,Arctic Air Conditioners 00344,Home Appliances,Air Conditioners,Arctic,Seasonal,102686.27,82966.88,21.64,19719.39,0.192
P00345,Arctic Air Conditioners 00345,Home Appliances,Air Conditioners,Arctic,Stable,75472.37,45809.92,14.86,29662.45,0.393
P00346,PureLife Haircare 00346,Personal Care,Haircare,PureLife,Trending,1000.0,695.61,35.43,304.39,0.3044
P00347,DermaX Skincare 00347,Personal Care,Skincare,DermaX,Stable,575.15,347.76,139.53,227.39,0.3954
P00348,NovaTech Audio 00348,Electronics,Audio,NovaTech,Seasonal,143402.76,109783.56,15.13,33619.2,0.2344
P00349,HomePro Microwaves 00349,Home Appliances,Microwaves,HomePro,Volatile,120000.0,80909.05,28.0,39090.95,0.3258
P00350,PureLife Skincare 00350,Personal Care,Skincare,PureLife,Trending,787.43,625.49,199.5,161.94,0.2057
P00351,Glow Grooming 00351,Personal Care,Grooming,Glow,Seasonal,566.52,444.55,107.26,121.97,0.2153
P00352,TechMate Cables 00352,Accessories,Cables,TechMate,Volatile,11646.62,8409.14,136.08,3237.48,0.278
P00353,OfficePro Desk Accessories 00353,Office Supplies,Desk Accessories,OfficePro,Intermittent,2028.05,1561.79,61.05,466.26,0.2299
P00354,Vertex Audio 00354,Electronics,Audio,Vertex,Seasonal,150000.0,121214.19,29.23,28785.81,0.1919
P00355,Apex TVs 00355,Electronics,TVs,Apex,Stable,86342.38,67716.59,12.08,18625.79,0.2157
P00356,CarePlus Oral Care 00356,Personal Care,Oral Care,CarePlus,Stable,466.92,392.71,153.8,74.21,0.1589
P00357,NovaTech Audio 00357,Electronics,Audio,NovaTech,Volatile,46939.73,31632.41,11.95,15307.32,0.3261
P00358,CarePlus Haircare 00358,Personal Care,Haircare,CarePlus,Trending,1000.0,726.97,211.1,273.03,0.273
P00359,TechMate Bags 00359,Accessories,Bags,TechMate,Trending,12703.28,10498.49,168.94,2204.79,0.1736
P00360,CarePlus Oral Care 00360,Personal Care,Oral Care,CarePlus,Trending,408.1,329.37,220.29,78.73,0.1929
P00361,ComfortMax Washing Machines 00361,Home Appliances,Washing Machines,ComfortMax,Volatile,86913.03,71648.18,9.51,15264.85,0.1756
P00362,DermaX Oral Care 00362,Personal Care,Oral Care,DermaX,Seasonal,222.47,155.03,108.39,67.44,0.3031
P00363,PureLife Oral Care 00363,Personal Care,Oral Care,PureLife,Stable,614.56,507.9,55.07,106.66,0.1736
P00364,PureLife Skincare 00364,Personal Care,Skincare,PureLife,Stable,721.67,477.33,203.54,244.34,0.3386
P00365,TechMate Cables 00365,Accessories,Cables,TechMate,Trending,15000.0,12673.08,19.55,2326.92,0.1551
P00366,EverHome Refrigerators 00366,Home Appliances,Refrigerators,EverHome,Stable,38727.34,30503.82,18.74,8223.52,0.2123
P00367,TechMate Bags 00367,Accessories,Bags,TechMate,Stable,3506.21,2199.56,218.73,1306.65,0.3727
P00368,CarryPro Bags 00368,Accessories,Bags,CarryPro,Stable,4411.84,2957.55,223.8,1454.29,0.3296
P00369,Zenith Laptops 00369,Electronics,Laptops,Zenith,Stable,34755.47,28908.14,14.57,5847.33,0.1682
P00370,Vertex Audio 00370,Electronics,Audio,Vertex,Stable,150000.0,96707.77,14.86,53292.23,0.3553
P00371,Apex Laptops 00371,Electronics,Laptops,Apex,Trending,150000.0,109011.18,4.16,40988.82,0.2733
P00372,NovaTech Audio 00372,Electronics,Audio,NovaTech,Trending,93916.67,59947.41,20.78,33969.26,0.3617
P00373,NovaTech Audio 00373,Electronics,Audio,NovaTech,Stable,150000.0,104972.26,25.0,45027.74,0.3002
P00374,OfficePro Paper 00374,Office Supplies,Paper,OfficePro,Trending,2736.33,1859.45,144.99,876.88,0.3205
P00375,Apex TVs 00375,Electronics,TVs,Apex,Volatile,73201.14,44039.61,13.8,29161.53,0.3984
P00376,Arctic Refrigerators 00376,Home Appliances,Refrigerators,Arctic,Volatile,50360.88,39881.59,25.49,10479.29,0.2081
P00377,TechMate Cables 00377,Accessories,Cables,TechMate,Stable,6267.1,4349.45,220.51,1917.65,0.306
P00378,Zenith Audio 00378,Electronics,Audio,Zenith,Seasonal,30618.27,22501.97,8.81,8116.3,0.2651
P00379,UrbanGear Bags 00379,Accessories,Bags,UrbanGear,Trending,8847.19,7432.85,142.14,1414.34,0.1599
P00380,HomePro Air Conditioners 00380,Home Appliances,Air Conditioners,HomePro,Seasonal,60029.54,50807.94,7.39,9221.6,0.1536
P00381,Apex Laptops 00381,Electronics,Laptops,Apex,Seasonal,121206.34,99412.57,4.85,21793.77,0.1798
P00382,WriteWell Desk Accessories 00382,Office Supplies,Desk Accessories,WriteWell,Trending,2670.74,1836.74,458.23,834.0,0.3123
P00383,DermaX Skincare 00383,Personal Care,Skincare,DermaX,Stable,498.85,353.29,249.74,145.56,0.2918
P00384,CarryPro Chargers 00384,Accessories,Chargers,CarryPro,Volatile,4476.46,3185.64,192.41,1290.82,0.2884
P00385,PaperWorks Desk Accessories 00385,Office Supplies,Desk Accessories,PaperWorks,Stable,2636.71,2220.2,52.92,416.51,0.158
P00386,UrbanGear Cables 00386,Accessories,Cables,UrbanGear,Volatile,11757.48,8614.4,212.49,3143.08,0.2673
P00387,EverHome Air Conditioners 00387,Home Appliances,Air Conditioners,EverHome,Seasonal,30970.46,19165.89,14.27,11804.57,0.3812
P00388,Vertex TVs 00388,Electronics,TVs,Vertex,Volatile,81676.16,61306.29,11.59,20369.87,0.2494
P00389,WriteWell Desk Accessories 00389,Office Supplies,Desk Accessories,WriteWell,Intermittent,2903.94,2014.66,286.84,889.28,0.3062
P00390,UrbanGear Chargers 00390,Accessories,Chargers,UrbanGear,Volatile,4907.23,3214.46,31.92,1692.77,0.345
P00391,ConnectX Mobile Accessories 00391,Accessories,Mobile Accessories,ConnectX,Stable,5305.98,3470.21,191.6,1835.77,0.346
P00392,Arctic Washing Machines 00392,Home Appliances,Washing Machines,Arctic,Seasonal,70626.38,50863.7,18.31,19762.68,0.2798
P00393,ComfortMax Washing Machines 00393,Home Appliances,Washing Machines,ComfortMax,Stable,31155.31,19799.57,7.22,11355.74,0.3645
P00394,PaperWorks Writing 00394,Office Supplies,Writing,PaperWorks,Trending,3114.89,2342.88,118.47,772.01,0.2478
P00395,HomePro Microwaves 00395,Home Appliances,Microwaves,HomePro,Stable,35939.05,22563.5,7.16,13375.55,0.3722
P00396,UrbanGear Bags 00396,Accessories,Bags,UrbanGear,Volatile,14285.71,11284.9,23.68,3000.81,0.2101
P00397,UrbanGear Mobile Accessories 00397,Accessories,Mobile Accessories,UrbanGear,Stable,15000.0,11699.19,151.07,3300.81,0.2201
P00398,HomePro Washing Machines 00398,Home Appliances,Washing Machines,HomePro,Seasonal,36692.89,30701.67,25.53,5991.22,0.1633
P00399,OfficePro Desk Accessories 00399,Office Supplies,Desk Accessories,OfficePro,Trending,3479.07,2265.24,38.22,1213.83,0.3489
P00400,WriteWell Desk Accessories 00400,Office Supplies,Desk Accessories,WriteWell,Intermittent,1632.64,1217.52,53.03,415.12,0.2543
P00401,Apex Laptops 00401,Electronics,Laptops,Apex,Trending,144727.18,114728.25,18.04,29998.93,0.2073
P00402,UrbanGear Cables 00402,Accessories,Cables,UrbanGear,Stable,3533.87,2799.01,206.68,734.86,0.2079
P00403,CarePlus Haircare 00403,Personal Care,Haircare,CarePlus,Seasonal,733.82,458.38,111.49,275.44,0.3754
P00404,CarryPro Cables 00404,Accessories,Cables,CarryPro,Trending,4471.64,2868.65,93.91,1602.99,0.3585
P00405,Arctic Microwaves 00405,Home Appliances,Microwaves,Arctic,Seasonal,54317.5,38653.27,18.7,15664.23,0.2884
P00406,UrbanGear Bags 00406,Accessories,Bags,UrbanGear,Stable,4067.11,2830.6,75.81,1236.51,0.304
P00407,Arctic Refrigerators 00407,Home Appliances,Refrigerators,Arctic,Stable,100730.38,73676.07,2.75,27054.31,0.2686
P00408,NovaTech Audio 00408,Electronics,Audio,NovaTech,Seasonal,46903.38,35275.25,22.59,11628.13,0.2479
P00409,ConnectX Mobile Accessories 00409,Accessories,Mobile Accessories,ConnectX,Trending,10514.19,6530.69,160.16,3983.5,0.3789
P00410,Apex Laptops 00410,Electronics,Laptops,Apex,Volatile,63043.13,51606.91,18.26,11436.22,0.1814
P00411,HomePro Washing Machines 00411,Home Appliances,Washing Machines,HomePro,Stable,57417.77,42798.53,22.77,14619.24,0.2546
